municipality_id,municipality_key,name_en,name_ar,governorate_en,district_en,dglac_found,dglac_detail_status,official_website_status,complaint_form_status,municipal_app_status,official_social_status,news_trace_status,civic_tracker_status,public_forum_status,batch_status,priority_hint,next_search_queries,notes,rank,batch_id,batch_priority,priority_score,research_tier,recommended_next_action,reason_codes,dglac_form_available,dglac_website_found,dglac_email_found,official_search_queries,social_search_queries,news_search_queries
52611,salata,Salata,سلعاتا,North,Batroun,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Salata"" municipality Lebanon complaint | ""Salata"" municipality Lebanon official website | ""Salata"" municipality Lebanon Facebook | ""سلعاتا"" بلدية شكوى | ""سلعاتا"" بلدية فيسبوك",Official DGLAC detail fetched.,604,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Salata"" municipality Lebanon official website | ""Salata"" municipality complaint form | ""سلعاتا"" بلدية شكوى | ""سلعاتا"" بلدية الموقع الرسمي","site:facebook.com ""Salata"" municipality | site:facebook.com ""سلعاتا"" بلدية | site:instagram.com ""Salata"" municipality | site:x.com ""Salata"" municipality","""Salata"" municipality repair Lebanon | ""سلعاتا"" بلدية اصلاح | NNA ""Salata"" municipality | ""Salata"" water electricity waste road Lebanon"
52986,saraal,Saraal,سرعل,North,Zgharta,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Saraal"" municipality Lebanon complaint | ""Saraal"" municipality Lebanon official website | ""Saraal"" municipality Lebanon Facebook | ""سرعل"" بلدية شكوى | ""سرعل"" بلدية فيسبوك",Official DGLAC detail fetched.,605,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Saraal"" municipality Lebanon official website | ""Saraal"" municipality complaint form | ""سرعل"" بلدية شكوى | ""سرعل"" بلدية الموقع الرسمي","site:facebook.com ""Saraal"" municipality | site:facebook.com ""سرعل"" بلدية | site:instagram.com ""Saraal"" municipality | site:x.com ""Saraal"" municipality","""Saraal"" municipality repair Lebanon | ""سرعل"" بلدية اصلاح | NNA ""Saraal"" municipality | ""Saraal"" water electricity waste road Lebanon"
63440,seer,Seer,سير,North,Minieh - Danniyeh,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Seer"" municipality Lebanon complaint | ""Seer"" municipality Lebanon official website | ""Seer"" municipality Lebanon Facebook | ""سير"" بلدية شكوى | ""سير"" بلدية فيسبوك",Official DGLAC detail fetched.,606,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Seer"" municipality Lebanon official website | ""Seer"" municipality complaint form | ""سير"" بلدية شكوى | ""سير"" بلدية الموقع الرسمي","site:facebook.com ""Seer"" municipality | site:facebook.com ""سير"" بلدية | site:instagram.com ""Seer"" municipality | site:x.com ""Seer"" municipality","""Seer"" municipality repair Lebanon | ""سير"" بلدية اصلاح | NNA ""Seer"" municipality | ""Seer"" water electricity waste road Lebanon"
52692,shbatin,Shbatin,شبطين,North,Batroun,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Shbatin"" municipality Lebanon complaint | ""Shbatin"" municipality Lebanon official website | ""Shbatin"" municipality Lebanon Facebook | ""شبطين"" بلدية شكوى | ""شبطين"" بلدية فيسبوك",Official DGLAC detail fetched.,607,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Shbatin"" municipality Lebanon official website | ""Shbatin"" municipality complaint form | ""شبطين"" بلدية شكوى | ""شبطين"" بلدية الموقع الرسمي","site:facebook.com ""Shbatin"" municipality | site:facebook.com ""شبطين"" بلدية | site:instagram.com ""Shbatin"" municipality | site:x.com ""Shbatin"" municipality","""Shbatin"" municipality repair Lebanon | ""شبطين"" بلدية اصلاح | NNA ""Shbatin"" municipality | ""Shbatin"" water electricity waste road Lebanon"
52557,tannourine,Tannourine,تنورين,North,Batroun,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Tannourine"" municipality Lebanon complaint | ""Tannourine"" municipality Lebanon official website | ""Tannourine"" municipality Lebanon Facebook | ""تنورين"" بلدية شكوى | ""تنورين"" بلدية فيسبوك",Official DGLAC detail fetched.,608,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Tannourine"" municipality Lebanon official website | ""Tannourine"" municipality complaint form | ""تنورين"" بلدية شكوى | ""تنورين"" بلدية الموقع الرسمي","site:facebook.com ""Tannourine"" municipality | site:facebook.com ""تنورين"" بلدية | site:instagram.com ""Tannourine"" municipality | site:x.com ""Tannourine"" municipality","""Tannourine"" municipality repair Lebanon | ""تنورين"" بلدية اصلاح | NNA ""Tannourine"" municipality | ""Tannourine"" water electricity waste road Lebanon"
63530,taran,Taran,طاران,North,Minieh - Danniyeh,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Taran"" municipality Lebanon complaint | ""Taran"" municipality Lebanon official website | ""Taran"" municipality Lebanon Facebook | ""طاران"" بلدية شكوى | ""طاران"" بلدية فيسبوك",Official DGLAC detail fetched.,609,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Taran"" municipality Lebanon official website | ""Taran"" municipality complaint form | ""طاران"" بلدية شكوى | ""طاران"" بلدية الموقع الرسمي","site:facebook.com ""Taran"" municipality | site:facebook.com ""طاران"" بلدية | site:instagram.com ""Taran"" municipality | site:x.com ""Taran"" municipality","""Taran"" municipality repair Lebanon | ""طاران"" بلدية اصلاح | NNA ""Taran"" municipality | ""Taran"" water electricity waste road Lebanon"
52728,tehoum,Tehoum,تحوم,North,Batroun,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Tehoum"" municipality Lebanon complaint | ""Tehoum"" municipality Lebanon official website | ""Tehoum"" municipality Lebanon Facebook | ""تحوم"" بلدية شكوى | ""تحوم"" بلدية فيسبوك",Official DGLAC detail fetched.,610,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Tehoum"" municipality Lebanon official website | ""Tehoum"" municipality complaint form | ""تحوم"" بلدية شكوى | ""تحوم"" بلدية الموقع الرسمي","site:facebook.com ""Tehoum"" municipality | site:facebook.com ""تحوم"" بلدية | site:instagram.com ""Tehoum"" municipality | site:x.com ""Tehoum"" municipality","""Tehoum"" municipality repair Lebanon | ""تحوم"" بلدية اصلاح | NNA ""Tehoum"" municipality | ""Tehoum"" water electricity waste road Lebanon"
52836,tourza,Tourza,طورزا,North,Bcharre,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Tourza"" municipality Lebanon complaint | ""Tourza"" municipality Lebanon official website | ""Tourza"" municipality Lebanon Facebook | ""طورزا"" بلدية شكوى | ""طورزا"" بلدية فيسبوك",Official DGLAC detail fetched.,611,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Tourza"" municipality Lebanon official website | ""Tourza"" municipality complaint form | ""طورزا"" بلدية شكوى | ""طورزا"" بلدية الموقع الرسمي","site:facebook.com ""Tourza"" municipality | site:facebook.com ""طورزا"" بلدية | site:instagram.com ""Tourza"" municipality | site:x.com ""Tourza"" municipality","""Tourza"" municipality repair Lebanon | ""طورزا"" بلدية اصلاح | NNA ""Tourza"" municipality | ""Tourza"" water electricity waste road Lebanon"
52602,zan,Zan,زان,North,Batroun,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Zan"" municipality Lebanon complaint | ""Zan"" municipality Lebanon official website | ""Zan"" municipality Lebanon Facebook | ""زان"" بلدية شكوى | ""زان"" بلدية فيسبوك",Official DGLAC detail fetched.,612,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Zan"" municipality Lebanon official website | ""Zan"" municipality complaint form | ""زان"" بلدية شكوى | ""زان"" بلدية الموقع الرسمي","site:facebook.com ""Zan"" municipality | site:facebook.com ""زان"" بلدية | site:instagram.com ""Zan"" municipality | site:x.com ""Zan"" municipality","""Zan"" municipality repair Lebanon | ""زان"" بلدية اصلاح | NNA ""Zan"" municipality | ""Zan"" water electricity waste road Lebanon"
59313,aabra,Aabra,عبرا,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Aabra"" municipality Lebanon complaint | ""Aabra"" municipality Lebanon official website | ""Aabra"" municipality Lebanon Facebook | ""عبرا"" بلدية شكوى | ""عبرا"" بلدية فيسبوك",Official DGLAC detail fetched.,613,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Aabra"" municipality Lebanon official website | ""Aabra"" municipality complaint form | ""عبرا"" بلدية شكوى | ""عبرا"" بلدية الموقع الرسمي","site:facebook.com ""Aabra"" municipality | site:facebook.com ""عبرا"" بلدية | site:instagram.com ""Aabra"" municipality | site:x.com ""Aabra"" municipality","""Aabra"" municipality repair Lebanon | ""عبرا"" بلدية اصلاح | NNA ""Aabra"" municipality | ""Aabra"" water electricity waste road Lebanon"
58899,aarai,Aarai,عاراي,South,Jezzine,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Aarai"" municipality Lebanon complaint | ""Aarai"" municipality Lebanon official website | ""Aarai"" municipality Lebanon Facebook | ""عاراي"" بلدية شكوى | ""عاراي"" بلدية فيسبوك",Official DGLAC detail fetched.,614,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Aarai"" municipality Lebanon official website | ""Aarai"" municipality complaint form | ""عاراي"" بلدية شكوى | ""عاراي"" بلدية الموقع الرسمي","site:facebook.com ""Aarai"" municipality | site:facebook.com ""عاراي"" بلدية | site:instagram.com ""Aarai"" municipality | site:x.com ""Aarai"" municipality","""Aarai"" municipality repair Lebanon | ""عاراي"" بلدية اصلاح | NNA ""Aarai"" municipality | ""Aarai"" water electricity waste road Lebanon"
59322,adloun,Adloun,عدلون,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Adloun"" municipality Lebanon complaint | ""Adloun"" municipality Lebanon official website | ""Adloun"" municipality Lebanon Facebook | ""عدلون"" بلدية شكوى | ""عدلون"" بلدية فيسبوك",Official DGLAC detail fetched.,615,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Adloun"" municipality Lebanon official website | ""Adloun"" municipality complaint form | ""عدلون"" بلدية شكوى | ""عدلون"" بلدية الموقع الرسمي","site:facebook.com ""Adloun"" municipality | site:facebook.com ""عدلون"" بلدية | site:instagram.com ""Adloun"" municipality | site:x.com ""Adloun"" municipality","""Adloun"" municipality repair Lebanon | ""عدلون"" بلدية اصلاح | NNA ""Adloun"" municipality | ""Adloun"" water electricity waste road Lebanon"
59331,adousiyeh,Adousiyeh,عدوسيه,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Adousiyeh"" municipality Lebanon complaint | ""Adousiyeh"" municipality Lebanon official website | ""Adousiyeh"" municipality Lebanon Facebook | ""عدوسيه"" بلدية شكوى | ""عدوسيه"" بلدية فيسبوك",Official DGLAC detail fetched.,616,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Adousiyeh"" municipality Lebanon official website | ""Adousiyeh"" municipality complaint form | ""عدوسيه"" بلدية شكوى | ""عدوسيه"" بلدية الموقع الرسمي","site:facebook.com ""Adousiyeh"" municipality | site:facebook.com ""عدوسيه"" بلدية | site:instagram.com ""Adousiyeh"" municipality | site:x.com ""Adousiyeh"" municipality","""Adousiyeh"" municipality repair Lebanon | ""عدوسيه"" بلدية اصلاح | NNA ""Adousiyeh"" municipality | ""Adousiyeh"" water electricity waste road Lebanon"
57621,ain_baal,Ain Baal,عين بعال,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Ain Baal"" municipality Lebanon complaint | ""Ain Baal"" municipality Lebanon official website | ""Ain Baal"" municipality Lebanon Facebook | ""عين بعال"" بلدية شكوى | ""عين بعال"" بلدية فيسبوك",Official DGLAC detail fetched.,617,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Ain Baal"" municipality Lebanon official website | ""Ain Baal"" municipality complaint form | ""عين بعال"" بلدية شكوى | ""عين بعال"" بلدية الموقع الرسمي","site:facebook.com ""Ain Baal"" municipality | site:facebook.com ""عين بعال"" بلدية | site:instagram.com ""Ain Baal"" municipality | site:x.com ""Ain Baal"" municipality","""Ain Baal"" municipality repair Lebanon | ""عين بعال"" بلدية اصلاح | NNA ""Ain Baal"" municipality | ""Ain Baal"" water electricity waste road Lebanon"
59349,ain_eddelb,Ain Eddelb,عين الدلب,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Ain Eddelb"" municipality Lebanon complaint | ""Ain Eddelb"" municipality Lebanon official website | ""Ain Eddelb"" municipality Lebanon Facebook | ""عين الدلب"" بلدية شكوى | ""عين الدلب"" بلدية فيسبوك",Official DGLAC detail fetched.,618,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Ain Eddelb"" municipality Lebanon official website | ""Ain Eddelb"" municipality complaint form | ""عين الدلب"" بلدية شكوى | ""عين الدلب"" بلدية الموقع الرسمي","site:facebook.com ""Ain Eddelb"" municipality | site:facebook.com ""عين الدلب"" بلدية | site:instagram.com ""Ain Eddelb"" municipality | site:x.com ""Ain Eddelb"" municipality","""Ain Eddelb"" municipality repair Lebanon | ""عين الدلب"" بلدية اصلاح | NNA ""Ain Eddelb"" municipality | ""Ain Eddelb"" water electricity waste road Lebanon"
57594,al_abbasiyah,Al Abbasiyah,العباسيه,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Abbasiyah"" municipality Lebanon complaint | ""Al Abbasiyah"" municipality Lebanon official website | ""Al Abbasiyah"" municipality Lebanon Facebook | ""العباسيه"" بلدية شكوى | ""العباسيه"" بلدية فيسبوك",Official DGLAC detail fetched.,619,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Abbasiyah"" municipality Lebanon official website | ""Al Abbasiyah"" municipality complaint form | ""العباسيه"" بلدية شكوى | ""العباسيه"" بلدية الموقع الرسمي","site:facebook.com ""Al Abbasiyah"" municipality | site:facebook.com ""العباسيه"" بلدية | site:instagram.com ""Al Abbasiyah"" municipality | site:x.com ""Al Abbasiyah"" municipality","""Al Abbasiyah"" municipality repair Lebanon | ""العباسيه"" بلدية اصلاح | NNA ""Al Abbasiyah"" municipality | ""Al Abbasiyah"" water electricity waste road Lebanon"
57891,al_bayyad,Al Bayyad,البياض,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Bayyad"" municipality Lebanon complaint | ""Al Bayyad"" municipality Lebanon official website | ""Al Bayyad"" municipality Lebanon Facebook | ""البياض"" بلدية شكوى | ""البياض"" بلدية فيسبوك",Official DGLAC detail fetched.,620,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Bayyad"" municipality Lebanon official website | ""Al Bayyad"" municipality complaint form | ""البياض"" بلدية شكوى | ""البياض"" بلدية الموقع الرسمي","site:facebook.com ""Al Bayyad"" municipality | site:facebook.com ""البياض"" بلدية | site:instagram.com ""Al Bayyad"" municipality | site:x.com ""Al Bayyad"" municipality","""Al Bayyad"" municipality repair Lebanon | ""البياض"" بلدية اصلاح | NNA ""Al Bayyad"" municipality | ""Al Bayyad"" water electricity waste road Lebanon"
57522,al_bazuriyah,Al Bazuriyah,البازوريه,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Bazuriyah"" municipality Lebanon complaint | ""Al Bazuriyah"" municipality Lebanon official website | ""Al Bazuriyah"" municipality Lebanon Facebook | ""البازوريه"" بلدية شكوى | ""البازوريه"" بلدية فيسبوك",Official DGLAC detail fetched.,621,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Bazuriyah"" municipality Lebanon official website | ""Al Bazuriyah"" municipality complaint form | ""البازوريه"" بلدية شكوى | ""البازوريه"" بلدية الموقع الرسمي","site:facebook.com ""Al Bazuriyah"" municipality | site:facebook.com ""البازوريه"" بلدية | site:instagram.com ""Al Bazuriyah"" municipality | site:x.com ""Al Bazuriyah"" municipality","""Al Bazuriyah"" municipality repair Lebanon | ""البازوريه"" بلدية اصلاح | NNA ""Al Bazuriyah"" municipality | ""Al Bazuriyah"" water electricity waste road Lebanon"
59493,al_bisariyah,Al Bisariyah,البيسرية,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Bisariyah"" municipality Lebanon complaint | ""Al Bisariyah"" municipality Lebanon official website | ""Al Bisariyah"" municipality Lebanon Facebook | ""البيسرية"" بلدية شكوى | ""البيسرية"" بلدية فيسبوك",Official DGLAC detail fetched.,622,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Bisariyah"" municipality Lebanon official website | ""Al Bisariyah"" municipality complaint form | ""البيسرية"" بلدية شكوى | ""البيسرية"" بلدية الموقع الرسمي","site:facebook.com ""Al Bisariyah"" municipality | site:facebook.com ""البيسرية"" بلدية | site:instagram.com ""Al Bisariyah"" municipality | site:x.com ""Al Bisariyah"" municipality","""Al Bisariyah"" municipality repair Lebanon | ""البيسرية"" بلدية اصلاح | NNA ""Al Bisariyah"" municipality | ""Al Bisariyah"" water electricity waste road Lebanon"
57747,al_burghliye,Al Burghliye,البرغلية,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Burghliye"" municipality Lebanon complaint | ""Al Burghliye"" municipality Lebanon official website | ""Al Burghliye"" municipality Lebanon Facebook | ""البرغلية"" بلدية شكوى | ""البرغلية"" بلدية فيسبوك",Official DGLAC detail fetched.,623,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Burghliye"" municipality Lebanon official website | ""Al Burghliye"" municipality complaint form | ""البرغلية"" بلدية شكوى | ""البرغلية"" بلدية الموقع الرسمي","site:facebook.com ""Al Burghliye"" municipality | site:facebook.com ""البرغلية"" بلدية | site:instagram.com ""Al Burghliye"" municipality | site:x.com ""Al Burghliye"" municipality","""Al Burghliye"" municipality repair Lebanon | ""البرغلية"" بلدية اصلاح | NNA ""Al Burghliye"" municipality | ""Al Burghliye"" water electricity waste road Lebanon"
57774,al_bustan,Al Bustan,البستان,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Bustan"" municipality Lebanon complaint | ""Al Bustan"" municipality Lebanon official website | ""Al Bustan"" municipality Lebanon Facebook | ""البستان"" بلدية شكوى | ""البستان"" بلدية فيسبوك",Official DGLAC detail fetched.,624,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Bustan"" municipality Lebanon official website | ""Al Bustan"" municipality complaint form | ""البستان"" بلدية شكوى | ""البستان"" بلدية الموقع الرسمي","site:facebook.com ""Al Bustan"" municipality | site:facebook.com ""البستان"" بلدية | site:instagram.com ""Al Bustan"" municipality | site:x.com ""Al Bustan"" municipality","""Al Bustan"" municipality repair Lebanon | ""البستان"" بلدية اصلاح | NNA ""Al Bustan"" municipality | ""Al Bustan"" water electricity waste road Lebanon"
58926,al_eishiyeh,Al-Eishiyeh,العيشية,South,Jezzine,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al-Eishiyeh"" municipality Lebanon complaint | ""Al-Eishiyeh"" municipality Lebanon official website | ""Al-Eishiyeh"" municipality Lebanon Facebook | ""العيشية"" بلدية شكوى | ""العيشية"" بلدية فيسبوك",Official DGLAC detail fetched.,625,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al-Eishiyeh"" municipality Lebanon official website | ""Al-Eishiyeh"" municipality complaint form | ""العيشية"" بلدية شكوى | ""العيشية"" بلدية الموقع الرسمي","site:facebook.com ""Al-Eishiyeh"" municipality | site:facebook.com ""العيشية"" بلدية | site:instagram.com ""Al-Eishiyeh"" municipality | site:x.com ""Al-Eishiyeh"" municipality","""Al-Eishiyeh"" municipality repair Lebanon | ""العيشية"" بلدية اصلاح | NNA ""Al-Eishiyeh"" municipality | ""Al-Eishiyeh"" water electricity waste road Lebanon"
57900,al_hamiri,Al Hamiri,الحميري,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Hamiri"" municipality Lebanon complaint | ""Al Hamiri"" municipality Lebanon official website | ""Al Hamiri"" municipality Lebanon Facebook | ""الحميري"" بلدية شكوى | ""الحميري"" بلدية فيسبوك",Official DGLAC detail fetched.,626,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Hamiri"" municipality Lebanon official website | ""Al Hamiri"" municipality complaint form | ""الحميري"" بلدية شكوى | ""الحميري"" بلدية الموقع الرسمي","site:facebook.com ""Al Hamiri"" municipality | site:facebook.com ""الحميري"" بلدية | site:instagram.com ""Al Hamiri"" municipality | site:x.com ""Al Hamiri"" municipality","""Al Hamiri"" municipality repair Lebanon | ""الحميري"" بلدية اصلاح | NNA ""Al Hamiri"" municipality | ""Al Hamiri"" water electricity waste road Lebanon"
58809,al_hamssiyeh,Al-Hamssiyeh,الحمصيه,South,Jezzine,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al-Hamssiyeh"" municipality Lebanon complaint | ""Al-Hamssiyeh"" municipality Lebanon official website | ""Al-Hamssiyeh"" municipality Lebanon Facebook | ""الحمصيه"" بلدية شكوى | ""الحمصيه"" بلدية فيسبوك",Official DGLAC detail fetched.,627,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al-Hamssiyeh"" municipality Lebanon official website | ""Al-Hamssiyeh"" municipality complaint form | ""الحمصيه"" بلدية شكوى | ""الحمصيه"" بلدية الموقع الرسمي","site:facebook.com ""Al-Hamssiyeh"" municipality | site:facebook.com ""الحمصيه"" بلدية | site:instagram.com ""Al-Hamssiyeh"" municipality | site:x.com ""Al-Hamssiyeh"" municipality","""Al-Hamssiyeh"" municipality repair Lebanon | ""الحمصيه"" بلدية اصلاح | NNA ""Al-Hamssiyeh"" municipality | ""Al-Hamssiyeh"" water electricity waste road Lebanon"
59448,al_hilaliyah,Al Hilaliyah,الهلاليه,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Hilaliyah"" municipality Lebanon complaint | ""Al Hilaliyah"" municipality Lebanon official website | ""Al Hilaliyah"" municipality Lebanon Facebook | ""الهلاليه"" بلدية شكوى | ""الهلاليه"" بلدية فيسبوك",Official DGLAC detail fetched.,628,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Hilaliyah"" municipality Lebanon official website | ""Al Hilaliyah"" municipality complaint form | ""الهلاليه"" بلدية شكوى | ""الهلاليه"" بلدية الموقع الرسمي","site:facebook.com ""Al Hilaliyah"" municipality | site:facebook.com ""الهلاليه"" بلدية | site:instagram.com ""Al Hilaliyah"" municipality | site:x.com ""Al Hilaliyah"" municipality","""Al Hilaliyah"" municipality repair Lebanon | ""الهلاليه"" بلدية اصلاح | NNA ""Al Hilaliyah"" municipality | ""Al Hilaliyah"" water electricity waste road Lebanon"
