review_id,source,arabizi_variant,normalized_arabizi,arabic_lebanese,english_meaning,category,complaint_use,candidate_sector,candidate_issue,decision,reason,suggested_action,preferred_rewrite
CFR-06299,master_signal_lexicon,baddi ascenseur,baddi ascenseur,بدي أسانسير,I want an elevator,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06300,master_signal_lexicon,l phone shaghal,l phone shaghal,الفون شغّال,the phone is working,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06301,master_signal_lexicon,l phone mawjoud,l phone mawjoud,الفون موجود,the phone is available/present,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06302,master_signal_lexicon,l telfon neshif,l telfon neshif,التلفون ناشف,the phone is dry,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06303,master_signal_lexicon,l telfon khafif,l telfon khafif,التلفون خفيف,the phone is light,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06304,master_signal_lexicon,l telfon mratab,l telfon mratab,التلفون مرتّب,the phone is neat/organized,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06305,master_signal_lexicon,l charger wese5,l charger wese5,الشارجر وسخ,the charger is dirty,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06306,master_signal_lexicon,l charger bati2,l charger bati2,الشارجر بطيء,the charger is slow,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06307,master_signal_lexicon,l charger sari3,l charger sari3,الشارجر سريع,the charger is fast,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06308,master_signal_lexicon,l charger jahiz,l charger jahiz,الشارجر جاهز,the charger is ready,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06309,master_signal_lexicon,l screen neshfe,l screen neshfe,الشاشة ناشفة,the screen is dry,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06310,master_signal_lexicon,l screen bati2a,l screen bati2a,الشاشة بطيئة,the screen is slow,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06311,master_signal_lexicon,l screen sari3a,l screen sari3a,الشاشة سريعة,the screen is fast,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06312,master_signal_lexicon,l keyboard fade,l keyboard fade,الكيبورد فاضي,the keyboard is empty,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06313,master_signal_lexicon,l keyboard ndif,l keyboard ndif,الكيبورد نضيف,the keyboard is clean,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06314,master_signal_lexicon,l keyboard t2il,l keyboard t2il,الكيبورد تقيل,the keyboard is heavy,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06315,master_signal_lexicon,l mouse mkassar,l mouse mkassar,الماوس مكسّر,the mouse is broken,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06316,master_signal_lexicon,l mouse m2atta3,l mouse m2atta3,الماوس مقطّع,the mouse is cutting out,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06317,master_signal_lexicon,l mouse m3alla2,l mouse m3alla2,الماوس معلّق,the mouse is stuck/lagging,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06318,master_signal_lexicon,l mouse mballal,l mouse mballal,الماوس مبلّل,the mouse is wet,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06319,master_signal_lexicon,l mouse mkarkab,l mouse mkarkab,الماوس مكركب,the mouse is messy,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06320,master_signal_lexicon,l mouse shaghal,l mouse shaghal,الماوس شغّال,the mouse is working,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06321,master_signal_lexicon,l mouse mawjoud,l mouse mawjoud,الماوس موجود,the mouse is available/present,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06322,master_signal_lexicon,l camera weskha,l camera weskha,الكاميرا وسخة,the camera is dirty,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06323,master_signal_lexicon,l camera neshfe,l camera neshfe,الكاميرا ناشفة,the camera is dry,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06324,master_signal_lexicon,l camera bati2a,l camera bati2a,الكاميرا بطيئة,the camera is slow,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06325,master_signal_lexicon,l camera sari3a,l camera sari3a,الكاميرا سريعة,the camera is fast,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06326,master_signal_lexicon,l account daye3,l account daye3,الأكاونت ضايع,the account is missing/lost,problems,classification_context_support,,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06327,master_signal_lexicon,l account bati2,l account bati2,الأكاونت بطيء,the account is slow,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06328,master_signal_lexicon,l account sari3,l account sari3,الأكاونت سريع,the account is fast,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06329,master_signal_lexicon,l account jahiz,l account jahiz,الأكاونت جاهز,the account is ready,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06330,master_signal_lexicon,l story m2atta3,l story m2atta3,الستوري مقطّع,the story is cutting out,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06331,master_signal_lexicon,l story m3alla2,l story m3alla2,الستوري معلّق,the story is stuck/lagging,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06332,master_signal_lexicon,l router khafif,l router khafif,الراوتر خفيف,the router is light,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06333,master_signal_lexicon,l kahraba bati2,l kahraba bati2,الكهربا بطيء,the electricity is slow,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06334,master_signal_lexicon,l kahraba sari3,l kahraba sari3,الكهربا سريع,the electricity is fast,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06335,master_signal_lexicon,l shebbek daye3,l shebbek daye3,الشباك ضايع,the window is missing/lost,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06336,master_signal_lexicon,l shebbek jahiz,l shebbek jahiz,الشباك جاهز,the window is ready,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06337,master_signal_lexicon,l tawle mkassar,l tawle mkassar,الطاولة مكسّر,the table is broken,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06338,master_signal_lexicon,l tawle mballal,l tawle mballal,الطاولة مبلّل,the table is wet,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06339,master_signal_lexicon,l tawle mkarkab,l tawle mkarkab,الطاولة مكركب,the table is messy,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06340,master_signal_lexicon,l tawle mawjoud,l tawle mawjoud,الطاولة موجود,the table is available/present,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06341,master_signal_lexicon,l kerse mkarkab,l kerse mkarkab,الكرسي مكركب,the chair is messy,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06342,master_signal_lexicon,l kerse mawjoud,l kerse mawjoud,الكرسي موجود,the chair is available/present,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06343,master_signal_lexicon,l sayara neshfe,l sayara neshfe,السيارة ناشفة,the car is dry,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06344,master_signal_lexicon,l balcony 2arib,l balcony 2arib,البلكون قريب,the balcony is close,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06345,master_signal_lexicon,l ghrad mkassar,l ghrad mkassar,الغراض مكسّر,the things/items is broken,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06346,master_signal_lexicon,l order m2atta3,l order m2atta3,الأوردر مقطّع,the order is cutting out,problems,classification_context_support,,,QUARANTINE_NON_MUNICIPAL,"private/social/commercial phrase, not infrastructure complaint language",Use as hard negative if it confuses a sector.,
CFR-06347,master_signal_lexicon,l location fade,l location fade,اللوكيشن فاضي,the location is empty,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06348,master_signal_lexicon,l location ndif,l location ndif,اللوكيشن نضيف,the location is clean,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06349,master_signal_lexicon,l location b3id,l location b3id,اللوكيشن بعيد,the location is far,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06350,master_signal_lexicon,l shift t2akhar,l shift t2akhar,الشيفت تأخّر,the shift is got delayed,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06351,master_signal_lexicon,l invoice daye3,l invoice daye3,الفاتورة,the invoice is missing/lost,problems,classification_context_support,,,QUARANTINE_BILLING_RECEIPT,billing/receipt language is private or administrative unless an explicit public utility is present,Use only in utility billing/follow-up scenarios with agency context; prefer fatoura/fatora for bill.,fatoura
CFR-06352,master_signal_lexicon,l fatoura daye3,l fatoura daye3,الفاتورة ضايع,the invoice is missing/lost,problems,classification_context_support,,,QUARANTINE_BILLING_RECEIPT,billing/receipt language is private or administrative unless an explicit public utility is present,Use only in utility billing/follow-up scenarios with agency context; prefer fatoura/fatora for bill.,fatoura
CFR-06353,master_signal_lexicon,l ghata mkassar,l ghata mkassar,الغطا مكسّر,the cover/lid is broken,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06354,master_signal_lexicon,l ghata mkarkab,l ghata mkarkab,الغطا مكركب,the cover/lid is messy,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06355,master_signal_lexicon,l ghata mawjoud,l ghata mawjoud,الغطا موجود,the cover/lid is available/present,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06356,master_signal_lexicon,l kebbeye daye3,l kebbeye daye3,الكباية ضايع,the cup is missing/lost,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06357,master_signal_lexicon,l tari2 msakkra,l tari2 msakkra,الطريق مسكّرة,the road is blocked,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06358,master_signal_lexicon,wen badde wa2ef,wen badde wa2ef,وين بدي وقف؟,where should I stand?,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06359,master_signal_lexicon,ba3edne 3al beb,ba3edne 3al beb,بعدني عالباب,I am still at the door,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06360,master_signal_lexicon,ana 7ad l mahal,ana 7ad l mahal,أنا حد المحل,I am next to the shop,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06361,master_signal_lexicon,natrak bel chat,natrak bel chat,ناطرك بالشات,I am waiting for you in the chat,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06362,master_signal_lexicon,natrik bel chat,natrik bel chat,ناطركِ بالشات,I am waiting for you in the chat,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06363,master_signal_lexicon,ba3edne 3al app,ba3edne 3al app,بعدني عالأب,I am still on the app,directions,classification_context_support,ROADS,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06364,master_signal_lexicon,l file 3al raff,l file 3al raff,الفايل عالرف,the file is on the shelf,home,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06365,master_signal_lexicon,l kyes bel raff,l kyes bel raff,الكيس بالرف,the bag is in the shelf,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06366,master_signal_lexicon,b3atile l video,b3atile l video,بعتيلي الفيديو,send me the video,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06367,master_signal_lexicon,b3atole l video,b3atole l video,بعتولي الفيديو,send me the video,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06368,master_signal_lexicon,b3atile l soura,b3atile l soura,بعتيلي الصورة,send me the picture,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06369,master_signal_lexicon,b3atole l soura,b3atole l soura,بعتولي الصورة,send me the picture,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06370,master_signal_lexicon,l telfon m2atta3,l telfon m2atta3,التلفون مقطّع,the phone is cutting out,problems,classification_context_support,,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06371,master_signal_lexicon,l telfon mballal,l telfon mballal,التلفون مبلّل,the phone is wet,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06372,master_signal_lexicon,l telfon mkarkab,l telfon mkarkab,التلفون مكركب,the phone is messy,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06373,master_signal_lexicon,l telfon mawjoud,l telfon mawjoud,التلفون موجود,the phone is available/present,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06374,master_signal_lexicon,l laptop mawjoud,l laptop mawjoud,اللابتوب موجود,the laptop is available/present,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06375,master_signal_lexicon,l charger neshif,l charger neshif,الشارجر ناشف,the charger is dry,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06376,master_signal_lexicon,l charger khafif,l charger khafif,الشارجر خفيف,the charger is light,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06377,master_signal_lexicon,l charger mratab,l charger mratab,الشارجر مرتّب,the charger is neat/organized,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06378,master_signal_lexicon,l screen khafife,l screen khafife,الشاشة خفيفة,the screen is light,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06379,master_signal_lexicon,l screen mratabe,l screen mratabe,الشاشة مرتّبة,the screen is neat/organized,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06380,master_signal_lexicon,l keyboard daye3,l keyboard daye3,الكيبورد ضايع,the keyboard is missing/lost,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06381,master_signal_lexicon,l keyboard bati2,l keyboard bati2,الكيبورد بطيء,the keyboard is slow,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06382,master_signal_lexicon,l keyboard sari3,l keyboard sari3,الكيبورد سريع,the keyboard is fast,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06383,master_signal_lexicon,l keyboard jahiz,l keyboard jahiz,الكيبورد جاهز,the keyboard is ready,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06384,master_signal_lexicon,l camera m2att3a,l camera m2att3a,الكاميرا مقطّعة,the camera is cutting out,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06385,master_signal_lexicon,l camera khafife,l camera khafife,الكاميرا خفيفة,the camera is light,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06386,master_signal_lexicon,l camera mratabe,l camera mratabe,الكاميرا مرتّبة,the camera is neat/organized,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06387,master_signal_lexicon,l mic mesh jahiz,l mic mesh jahiz,المايك مش جاهز,the mic is not ready,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06388,master_signal_lexicon,l password daye3,l password daye3,الباسورد ضايع,the password is missing/lost,problems,classification_context_support,,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06389,master_signal_lexicon,l password jahiz,l password jahiz,الباسورد جاهز,the password is ready,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06390,master_signal_lexicon,l app mesh jahiz,l app mesh jahiz,الأب مش جاهز,the app is not ready,problems,classification_context_support,,,QUARANTINE_PRIVATE_DIGITAL,private digital/account/app language; usually not municipal infrastructure,Use only as OTHER hard-negative or official-channel HITL after review.,
CFR-06391,master_signal_lexicon,l router mkassar,l router mkassar,الراوتر مكسّر,the router is broken,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06392,master_signal_lexicon,l net mesh jahiz,l net mesh jahiz,النت مش جاهز,the internet is not ready,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06393,master_signal_lexicon,l beb mesh jahiz,l beb mesh jahiz,الباب مش جاهز,the door is not ready,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06394,master_signal_lexicon,l shebbek mratab,l shebbek mratab,الشباك مرتّب,the window is neat/organized,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06395,master_signal_lexicon,l sayara mkassra,l sayara mkassra,السيارة مكسّرة,the car is broken,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06396,master_signal_lexicon,l sayara khafife,l sayara khafife,السيارة خفيفة,the car is light,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06397,master_signal_lexicon,l sayara mratabe,l sayara mratabe,السيارة مرتّبة,the car is neat/organized,transportation,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06398,master_signal_lexicon,l ascenseur fade,l ascenseur fade,الأسانسير فاضي,the elevator is empty,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06399,master_signal_lexicon,l ascenseur b3id,l ascenseur b3id,الأسانسير بعيد,the elevator is far,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06400,master_signal_lexicon,l madkhal m3abba,l madkhal m3abba,المدخل معبّى,the entrance is filled/packed,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06401,master_signal_lexicon,l madkhal malyen,l madkhal malyen,المدخل مليان,the entrance is full,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06402,master_signal_lexicon,l madkhal neshif,l madkhal neshif,المدخل ناشف,the entrance is dry,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06403,master_signal_lexicon,l madkhal mratab,l madkhal mratab,المدخل مرتّب,the entrance is neat/organized,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
