﻿variant_id,candidate_id,source_row_number,variant,normalized_variant,variant_tier,match_weight_candidate,sector,issue_type,category,normalization,contains_marker,review_status,ambiguity_class,use_for_fuzzy_matching_now,use_for_oov_suppression_now,use_for_routing_prediction_now,must_not_auto_promote,reason_blocked_or_pending,v2_trust_status,v2_review_priority,v2_safe_for_core_review,v2_safe_for_variant_lookup_after_review,v2_safe_for_fuzzy_now,v2_safe_for_oov_suppression_now,v2_safe_for_routing_now,v2_requires_second_reviewer,v2_reason,v2_created_at_utc 
BFL-CAND-0362-V01,BFL-CAND-0362,362,sa3et l kahraba,sa3et l kahraba,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,ساعات الكهرباء,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0362-V02,BFL-CAND-0362,362,sa3et l EDL,sa3et l edl,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,ساعات الكهرباء,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0362-V03,BFL-CAND-0362,362,kam sa3a 3andkon,kam sa3a 3andkon,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,ساعات الكهرباء,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0362-V04,BFL-CAND-0362,362,sa3et l dawle,sa3et l dawle,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,ساعات الكهرباء,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0362-V05,BFL-CAND-0362,362,sa3et l moualid,sa3et l moualid,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,ساعات الكهرباء,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0362-V06,BFL-CAND-0362,362,kam sa3a baykon,kam sa3a baykon,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,ساعات الكهرباء,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0363-V01,BFL-CAND-0363,363,battariye,battariye,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,بطارية / طاقة شمسية,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0363-V02,BFL-CAND-0363,363,l battariye,l battariye,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,بطارية / طاقة شمسية,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0363-V03,BFL-CAND-0363,363,solar,solar,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,بطارية / طاقة شمسية,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0363-V04,BFL-CAND-0363,363,solar panel,solar panel,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,بطارية / طاقة شمسية,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0363-V05,BFL-CAND-0363,363,ta2a shamsiye,ta2a shamsiye,B,0.70,ELECTRICITY,ALL_SUPPORT,noun_infra,بطارية / طاقة شمسية,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0363-V06,BFL-CAND-0363,363,UPS,ups,B,0.70,ELECTRICITY,ALL_SUPPORT,noun_infra,بطارية / طاقة شمسية,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0364-V01,BFL-CAND-0364,364,sa3et l may,sa3et l may,A,0.90,WATER,ALL_SUPPORT,noun_infra,ساعات المياه,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0364-V02,BFL-CAND-0364,364,maw3id l may,maw3id l may,A,0.90,WATER,ALL_SUPPORT,noun_infra,ساعات المياه,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0364-V03,BFL-CAND-0364,364,yom l may,yom l may,A,0.90,WATER,ALL_SUPPORT,noun_infra,ساعات المياه,FALSE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0364-V04,BFL-CAND-0364,364,sa3et l may ta3 l 7ayye,sa3et l may ta3 l 7ayye,A,0.90,WATER,ALL_SUPPORT,noun_infra,ساعات المياه,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0364-V05,BFL-CAND-0364,364,may ema ma ji,may ema ma ji,B,0.70,WATER,ALL_SUPPORT,noun_infra,ساعات المياه,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,Review. Unclear wording; prefer may ma 3am teje / may ma tosal.,QUARANTINED_REWRITE_REQUIRED,P0_REWRITE_OR_REJECT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,REVIEW_UNCLEAR: prefer may ma 3am teje / may ma tosal.,2026-05-20T12:58:34Z
BFL-CAND-0365-V01,BFL-CAND-0365,365,tanker,tanker,A,0.90,WATER,ALL_SUPPORT,noun_infra,صهريج / تانكر,FALSE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0365-V02,BFL-CAND-0365,365,tankar,tankar,A,0.90,WATER,ALL_SUPPORT,noun_infra,صهريج / تانكر,FALSE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0365-V03,BFL-CAND-0365,365,l tanker,l tanker,A,0.90,WATER,ALL_SUPPORT,noun_infra,صهريج / تانكر,FALSE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0365-V04,BFL-CAND-0365,365,tanker may,tanker may,A,0.90,WATER,ALL_SUPPORT,noun_infra,صهريج / تانكر,FALSE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0365-V05,BFL-CAND-0365,365,sa7riij,sa7riij,B,0.70,WATER,ALL_SUPPORT,noun_infra,صهريج / تانكر,TRUE,PENDING_NATIVE_REVIEW,SAME_SECTOR_MULTI_ISSUE,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0365-V06,BFL-CAND-0365,365,tanker BMLWE,tanker bmlwe,A,0.90,WATER,ALL_SUPPORT,noun_infra,صهريج / تانكر,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0366-V01,BFL-CAND-0366,366,moualid mshterak,moualid mshterak,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,مولد مشترك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0366-V02,BFL-CAND-0366,366,walid mshterak,walid mshterak,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,مولد مشترك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,QUARANTINED_REWRITE_REQUIRED,P0_REWRITE_OR_REJECT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,REJECT_FALSE_FRIEND: walid/person-name generator confusion.,2026-05-20T12:58:34Z
BFL-CAND-0366-V03,BFL-CAND-0366,366,kahraba mshtarake,kahraba mshtarake,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,مولد مشترك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0366-V04,BFL-CAND-0366,366,l mshterak,l mshterak,B,0.70,ELECTRICITY,ALL_SUPPORT,noun_infra,مولد مشترك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0366-V05,BFL-CAND-0366,366,generator mshterak,generator mshterak,A,0.90,ELECTRICITY,ALL_SUPPORT,noun_infra,مولد مشترك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0367-V01,BFL-CAND-0367,367,waste,waste,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,واسطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0367-V02,BFL-CAND-0367,367,wastet,wastet,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,واسطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0367-V03,BFL-CAND-0367,367,fi waste,fi waste,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,واسطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0367-V04,BFL-CAND-0367,367,baddna waste,baddna waste,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,واسطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0367-V05,BFL-CAND-0367,367,bi l waste,bi l waste,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,واسطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0367-V06,BFL-CAND-0367,367,waste lazmit,waste lazmit,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,واسطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0368-V01,BFL-CAND-0368,368,7ayye ta3 l 7ezb,7ayye ta3 l 7ezb,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,طائفية خدمات,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0368-V02,BFL-CAND-0368,368,ta2ifiye bi l 5idme,ta2ifiye bi l 5idme,B,0.70,ALL_SUPPORT,ALL_SUPPORT,noun_civic,طائفية خدمات,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0368-V03,BFL-CAND-0368,368,mish 3adel,mish 3adel,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,طائفية خدمات,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0368-V04,BFL-CAND-0368,368,7ayye l flen a7san,7ayye l flen a7san,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,طائفية خدمات,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0368-V05,BFL-CAND-0368,368,ta2ifiye,ta2ifiye,B,0.70,ALL_SUPPORT,ALL_SUPPORT,noun_civic,طائفية خدمات,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0369-V01,BFL-CAND-0369,369,fi mashkle,fi mashkle,A,0.90,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,في مشكلة,FALSE,PENDING_NATIVE_REVIEW,CATEGORY_AMBIGUOUS,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0369-V02,BFL-CAND-0369,369,fi mashetle,fi mashetle,A,0.90,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,في مشكلة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0369-V03,BFL-CAND-0369,369,fi moshkle,fi moshkle,B,0.70,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,في مشكلة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0369-V04,BFL-CAND-0369,369,3enna mashkle,3enna mashkle,A,0.90,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,في مشكلة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0369-V05,BFL-CAND-0369,369,3andna mashkle,3andna mashkle,A,0.90,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,في مشكلة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0369-V06,BFL-CAND-0369,369,fi shi,fi shi,B,0.70,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,في مشكلة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0370-V01,BFL-CAND-0370,370,bedna nshki,bedna nshki,A,0.90,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,بدنا نشكي,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0370-V02,BFL-CAND-0370,370,baddna nshki,baddna nshki,A,0.90,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,بدنا نشكي,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0370-V03,BFL-CAND-0370,370,bedna nshki 3an,bedna nshki 3an,A,0.90,ALL_SUPPORT,ALL_SUPPORT,complaint_phrase,بدنا نشكي,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
