candidate_id,arabic_script,english,sector,issue_type,category,variants,tier_notes,usage_notes,source_type,source_reference,dialect_region,confidence_level,false_friend_risk,risk_level,review_status,reviewer_id,decision,promotion_target,created_at,updated_at,cleanup_version,cleanup_reason,cleanup_at_utc
ARZ-CAND-1135,عالي,high/loud,OTHER,STATE_OR_QUALITY,status_word,3ale;3ali,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00662,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1136,عكر,murky,OTHER,STATE_OR_QUALITY,status_word,3eker;3akir,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00663,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1137,حرج,critical,OTHER,STATE_OR_QUALITY,status_word,7arej;harij,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00664,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1138,غامق,dark-colored,OTHER,STATE_OR_QUALITY,status_word,ghami2;ghame2,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00666,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1139,مخلوط,mixed,OTHER,STATE_OR_QUALITY,status_word,makhlout;ma5lout;makhlot;ma5lot,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00671,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1140,مطفي,off/extinguished,OTHER,STATE_OR_QUALITY,status_word,matfe;matfi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00674,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1141,مالح,salty,OTHER,STATE_OR_QUALITY,status_word,mele7;maleh,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00675,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1142,متحرك,moving,OTHER,STATE_OR_QUALITY,status_word,mit7arrik;met7arrik,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00677,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1143,مولّع,on/fire/lit,OTHER,STATE_OR_QUALITY,status_word,mwalla3;mwall3,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00678,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1144,صافي,clear,OTHER,STATE_OR_QUALITY,status_word,safe;safi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00681,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1145,ثابت,stable,OTHER,STATE_OR_QUALITY,status_word,sebet;sabit,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00682,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1146,سخن,hot,OTHER,STATE_OR_QUALITY,status_word,sikhon;sokhon;si5on;so5on,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00683,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1147,واطي,low,OTHER,STATE_OR_QUALITY,status_word,wate;wati,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00684,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1148,ضعيف,weak,OTHER,WEAK,status_word,d3if;da3if,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00685,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1149,شغال,working/on,OTHER,WORKING,status_word,shaghal;shtighil,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00686,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1150,تقريب,approximation,OTHER,APPROXIMATION,discourse_general,ta2rib;taqrib,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00687,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1151,أكيداً,definitely,OTHER,CERTAINTY,discourse_general,akeedan;akidan,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00689,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1152,مبين,appears/seems,OTHER,CLARITY,discourse_general,mbayyan;mbayen,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00692,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1153,ظاهر,visible/apparent,OTHER,CLARITY,discourse_general,zahir;dahir,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00694,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1154,هيك,like this/so,OTHER,DISCOURSE,discourse_general,heik;hayk;hek,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00696,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1155,نفس,same,OTHER,DUPLICATE,discourse_general,nafs,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00697,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1156,غلط,wrong,OTHER,EVALUATION,discourse_general,ghalat;ghalit,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00700,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1157,مظبوط,correct/okay,OTHER,EVALUATION,discourse_general,mazbout;mazbut;mazbot,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00701,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1158,ماشي,okay/working,OTHER,EVALUATION,discourse_general,meshe;mashi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00702,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1159,مفيد,useful,OTHER,EVALUATION,discourse_general,mfid;mfeed,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00703,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1160,مش عادي,not normal,OTHER,EVALUATION,discourse_general,mish 3ade;msh 3adi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00704,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1161,صح,right/true,OTHER,EVALUATION,discourse_general,sa7;sah,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00705,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1162,طبيعي,normal/natural,OTHER,EVALUATION,discourse_general,tabi3e;tabi3i,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00706,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1163,أهم,more important,OTHER,IMPORTANCE,discourse_general,aham;2aham,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00708,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1164,مهم,important,OTHER,IMPORTANCE,discourse_general,mhem;mhim,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00709,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1165,هوني,here variant,OTHER,LOCATION_DEICTIC,discourse_general,hone;houni;honi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00710,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1166,معناها,it means,OTHER,MEANING,discourse_general,ma3neta;ma3naha,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00712,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1167,لحالي,alone/by myself,OTHER,REFLEXIVE,discourse_general,la7ale;la hali,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00714,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1168,لَحالو,by itself,OTHER,REFLEXIVE,discourse_general,la7alo;la halo,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00715,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1169,سوا,together,OTHER,TOGETHER,discourse_general,sawa,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00716,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1170,غالباً,probably,OTHER,UNCERTAINTY,discourse_general,ghaliban,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00717,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1171,عجلات,wheels,OTHER,ACCESSIBILITY,impact_context,3ajlet;3ajalet,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00719,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1172,إعاقة,disability,OTHER,ACCESSIBILITY,impact_context,i3a2a;i3aqa,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00720,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1173,كرسي,chair,OTHER,ACCESSIBILITY,impact_context,kerse;kursi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00721,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1174,معوق,disabled,OTHER,ACCESSIBILITY,impact_context,ma3ou2;mo3awwa2;ma3o2,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00722,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1175,متضرر,affected/damaged,OTHER,HUMAN_IMPACT,impact_context,mitdarrir;metdarrir,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00723,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1176,تعبان,tired/affected,OTHER,HUMAN_IMPACT,impact_context,ta3ben;ta3ban,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00724,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1177,عجزة,elderly,OTHER,VULNERABLE_GROUP,impact_context,3ajaze,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00729,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1178,حامل,pregnant,OTHER,VULNERABLE_GROUP,impact_context,7emil;hamil,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00730,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1179,كبار,elderly/older,OTHER,VULNERABLE_GROUP,impact_context,kbar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00732,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1180,مريض,sick person,OTHER,VULNERABLE_GROUP,impact_context,marid;mareed,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00733,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1181,طلاب,students,OTHER,VULNERABLE_GROUP,impact_context,tlamiz;tullab,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00734,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1182,سكان,residents,OTHER,GROUP,people_word,saknin;sikken,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00739,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1183,مارة,pedestrians/passersby,OTHER,ROAD_USER,people_word,mara,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00742,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1184,مشاة,pedestrians,OTHER,ROAD_USER,people_word,moushet;mshat,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00743,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1185,عمال,workers,OTHER,ROLE,people_word,3emmel;3emal,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00745,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1186,حارس,guard,OTHER,ROLE,people_word,7ares,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00746,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1187,أستاذ,teacher/professor,OTHER,ROLE,people_word,ostez;ustez,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00748,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-1188,صاحب,owner,OTHER,ROLE,people_word,sa7eb,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00749,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
