issue_type,severity,canonical_key,variant,current_value,expected_or_note,source
missing_arabic,MEDIUM,3addad_ma7rou2,3addad_ma7rou2,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,3al_shmel,3al_shmel,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,3al_yemin,3al_yemin,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,3al_zawye,3al_zawye,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,3am_y2asser_3layna,3am_y2asser_3layna,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,3am_y2azze,3am_y2azze,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,7are2_zbele,7are2_zbele,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
variant_collision,HIGH,7awiye_melyene,7awiye melyene,also maps to: 7awiye faydene,Resolve which canonical owns this variant; remove from the others,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7et_wa2e3,7et_wa2e3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7ades,7ades,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,3enwen,3enwen,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,manta2a,manta2a,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,b_nos_l_tari2,b_nos_l_tari2,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,b3at_soura,b3at_soura,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ba3atna_shakwa,ba3atna_shakwa,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ba3da_nafs_l_mouchkle,ba3da_nafs_l_mouchkle,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ree7a,ree7a,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,baddna_ma3loumet,baddna_ma3loumet,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,baddna_ta7wil,baddna_ta7wil,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,bala_rokhsa,bala_rokhsa,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,baladiye_ma_radet,baladiye_ma_radet,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,na7el,na7el,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ra2em_l_fatora,ra2em_l_fatora,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7awiye,7awiye,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,bina_bala_rokhsa,bina_bala_rokhsa,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,raseef_msakkar,raseef_msakkar,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,tsha22o2at_bel_bina,tsha22o2at_bel_bina,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7ale,7ale,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma2bara,ma2bara,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,5atar_inhiar,5atar_inhiar,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,5atir,5atir,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,daraj_mkassar,daraj_mkassar,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,daw_l_tari2_tafe,daw_l_tari2_tafe,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7ayawan_mayyet,7ayawan_mayyet,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,wasa5,wasa5,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ij3aj,ij3aj,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,edem_l_madrase,edem_l_madrase,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,eshara_m3attale,eshara_m3attale,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,silik_makshouf,silik_makshouf,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ghesn_we2e3,ghesn_we2e3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,shajra_wa2e3a,shajra_wa2e3a,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,silik_we2e3,silik_we2e3,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,fiber_cut,fiber_cut,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7ari2,7ari2,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,jam3_zbele,jam3_zbele,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,sha7net_zbele,sha7net_zbele,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ghalat_bel_tawjih,ghalat_bel_tawjih,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ghbara_men_warshe,ghbara_men_warshe,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ghson_wa2e3,ghson_wa2e3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,voltage_3ale,voltage_3ale,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,keb_zbele,keb_zbele,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,illegal_parking,illegal_parking,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,internet_outage,internet_outage,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,mafra2,mafra2,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,jradin_bel_chere3,jradin_bel_chere3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,kahraba_3am_t2ate3,kahraba_3am_t2ate3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,kahraba_bt2ate3,kahraba_bt2ate3,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,kahraba_d3ife,kahraba_d3ife,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
variant_collision,HIGH,kahraba_ma2tou3a,kahraba ma2tou3a,also maps to: kahrabe ma2tou3a,Resolve which canonical owns this variant; remove from the others,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,khatar_3al_3alam,khatar_3al_3alam,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,khatar_3al_wled,khatar_3al_wled,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,5atar_enhiar,5atar_enhiar,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,lezem_7ada_yshof,lezem_7ada_yshof,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,maw2e3,maw2e3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma_3ad_yentaha,ma_3ad_yentaha,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma_3am_ten7al,ma_3am_ten7al,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma_7ada_eje,ma_7ada_eje,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma_7ada_rad,ma_7ada_rad,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,mafi_rampe,mafi_rampe,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma_t2asro,ma_t2asro,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma2tou3,ma2tou3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma3_hek,ma3_hek,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma3loumet_na2sa,ma3loumet_na2sa,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma7rou2,ma7rou2,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,5at_rayise,5at_rayise,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,majrour_3am_yfour,majrour_3am_yfour,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,majrour_maftou7,majrour_maftou7,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,mat3am_wesekh,mat3am_wesekh,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,may_3al_tari2,may_3al_tari2,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,may_mlawwase_drinking,may_mlawwase_drinking,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,may_rakde,may_rakde,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
meaning_conflict,HIGH,may_was5a,weskha,vocab_arabic='ماء وسخة',master_arabic='وسخة'; review which is correct,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
meaning_conflict,HIGH,may_was5a,weskhe,vocab_arabic='ماء وسخة',master_arabic='وسخة'; review which is correct,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,mesh_mas2ouliyetna,mesh_mas2ouliyetna,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ra2em_l_3addad,ra2em_l_3addad,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,missed_garbage_pickup,missed_garbage_pickup,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
variant_collision,HIGH,mkassar,mkassar,also maps to: maksoura,Resolve which canonical owns this variant; remove from the others,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,taghtiye_da3ife,taghtiye_da3ife,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,msakker_3al_nes,msakker_3al_nes,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,2rib,2rib,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7ay,7ay,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,mesh_ma7loula,mesh_ma7loula,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,sarf_se77e_makshouf,sarf_se77e_makshouf,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,se3er_zeyed,se3er_zeyed,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma3alla2,ma3alla2,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,mal3ab_atfal,mal3ab_atfal,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7amam_3am,7amam_3am,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,7adi2a_3amme,7adi2a_3amme,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,daraj_3am,daraj_3am,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,tasli7,tasli7,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,tabligh,tabligh,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ndafet_mat3am,ndafet_mat3am,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ri7a_3afne,ri7a_3afne,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ri7et_majrour,ri7et_majrour,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,taree2_ma2tou3,taree2_ma2tou3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,sawt_moteur,sawt_moteur,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,seyyara_3al_raseef,seyyara_3al_raseef,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,sharar_kahraba,sharar_kahraba,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,silik_wa2e3,silik_wa2e3,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,slow_internet,slow_internet,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ta3adde_3al_melk_3am,ta3adde_3al_melk_3am,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ta3adde_3al_raseef,ta3adde_3al_raseef,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ta3o_shoufo,ta3o_shoufo,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,tajammo3_may,tajammo3_may,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,talawoth_bi2e,talawoth_bi2e,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,tsha22o2_bina,tsha22o2_bina,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,ma7bas,ma7bas,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,wa2e3,wa2e3,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,warshe_3am_t3azebna,warshe_3am_t3azebna,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,warshe_m3aj2a,warshe_m3aj2a,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
variant_collision,HIGH,daght_may_da3if,daght may da3if,also maps to: may 3am teje shway,Resolve which canonical owns this variant; remove from the others,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,mda5khe_may,mda5khe_may,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,5azzan_may,5azzan_may,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,maw2e3_ghalat,maw2e3_ghalat,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
missing_arabic,MEDIUM,z7me_ktir,z7me_ktir,(empty),Add arabic_equivalent for semantic validation,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
pending_variants,MEDIUM,zbele_metrakme,zbele_metrakme,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_review_status,LOW,tasarrob,tasarrob,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
pending_variants,MEDIUM,makab,makab,V13_METADATA_ONLY_PENDING_VARIANTS,Assign variant_forms from corpus or master index,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_review_status,LOW,ghaz,ghaz,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_review_status,LOW,rasif,rasif,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_review_status,LOW,mshbouh,mshbouh,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,kharben,kharben,also maps to: maksoura,Resolve which canonical owns this variant; remove from the others,unknown
no_review_status,LOW,kharben,kharben,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_review_status,LOW,ti7tari2,ti7tari2,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_review_status,LOW,2abo,2abo,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,sayyara_mstr1,sayara,also maps to: siyaret,Resolve which canonical owns this variant; remove from the others,lebanese_arabizi_master_round6
variant_collision,HIGH,daw_mstr1,daww,also maps to: daw,Resolve which canonical owns this variant; remove from the others,lebanese_arabizi_master_round6
variant_collision,HIGH,daw_mstr2,dawwe,also maps to: daw,Resolve which canonical owns this variant; remove from the others,lebanese_arabizi_master_round6
variant_collision,HIGH,daw_mstr3,l daw,also maps to: daw,Resolve which canonical owns this variant; remove from the others,lebanese_arabizi_master_round6
variant_collision,HIGH,wasle_mstr1,waslit,also maps to: wasle,Resolve which canonical owns this variant; remove from the others,lebanese_arabizi_master_round6
variant_collision,HIGH,fatourit_l_kahraba,fatourit l kahraba,also maps to: fatouret kahraba,Resolve which canonical owns this variant; remove from the others,lebanese_arabizi_master_round6
meaning_conflict,HIGH,mabsout,mabsoota,vocab_arabic='مبسوط',master_arabic='مبسوطة'; review which is correct,lebanese_arabizi_master_round6
no_scope,MEDIUM,ghayem,ghayem,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ghayem,ghayem,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,moteret,mawled,also maps to: moulid,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,moteret,moteret,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,moteret,moteret,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,as7ab el motor,as7ab el motor,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,as7ab el motor,as7ab el motor,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,ten2ute3,yin2ate3,also maps to: y2atte3,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,ten2ute3,ten2ute3,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ten2ute3,ten2ute3,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,fatouret kahraba,fatourit l kahraba,also maps to: fatourit_l_kahraba,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,fatouret kahraba,fatouret kahraba,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,fatouret kahraba,fatouret kahraba,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ba7r,ba7r,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ba7r,ba7r,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,zbele bil ard,zbele bil ard,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,zbele bil ard,zbele bil ard,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,itisalet,itisalet,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,itisalet,itisalet,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,lampe share3,lampe share3,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,lampe share3,lampe share3,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,yin7ere2,yin7ere2,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,yin7ere2,yin7ere2,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ri7a 7ar2,ri7a 7ar2,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
