candidate_id,arabic_script,english,sector,issue_type,category,variants,tier_notes,usage_notes,source_type,source_reference,dialect_region,confidence_level,false_friend_risk,risk_level,review_status,reviewer_id,decision,promotion_target,created_at,updated_at
ARZ-CAND-1121,طالع,coming up/out,OTHER,position,status_word,tale3;tali3,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00646,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1122,واقف,standing/stuck,OTHER,position,status_word,we2ef;wa2ef,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00647,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1123,مائل,leaning,OTHER,risk,status_word,meyil,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00648,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1124,مهدّد,threatened/at risk,OTHER,risk,status_word,mhadded,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00649,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1125,مخيف,scary,OTHER,risk,status_word,mkhif;m5if,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00650,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1126,ضارب,faulty/burned out,OTHER,state,status_word,dareb,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00652,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1127,مقطوعة,cut/off feminine,OTHER,state,status_word,ma2tou3a,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00653,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1128,محروق,burned,OTHER,state,status_word,ma7rou2,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00654,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1129,مفقود,missing,OTHER,state,status_word,maf2oud,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00655,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1130,مفصول,disconnected,OTHER,state,status_word,mafsoul,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00656,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1131,مشبوك,connected,OTHER,state,status_word,mashbouk,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00657,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1132,موجود,present/exists,OTHER,state,status_word,mawjoud,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00658,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1133,موجودة,present feminine,OTHER,state,status_word,mawjoude,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00659,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1134,ناقص,missing/less,OTHER,state,status_word,ne2is;na2es,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00660,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1135,عالي,high/loud,OTHER,state_or_quality,status_word,3ale;3ali,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00662,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1136,عكر,murky,OTHER,state_or_quality,status_word,3eker;3akir,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00663,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1137,حرج,critical,OTHER,state_or_quality,status_word,7arej;harij,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00664,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1138,غامق,dark-colored,OTHER,state_or_quality,status_word,ghami2;ghame2,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00666,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1139,مخلوط,mixed,OTHER,state_or_quality,status_word,makhlout;ma5lout;makhlot;ma5lot,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00671,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1140,مطفي,off/extinguished,OTHER,state_or_quality,status_word,matfe;matfi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00674,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1141,مالح,salty,OTHER,state_or_quality,status_word,mele7;maleh,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00675,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1142,متحرك,moving,OTHER,state_or_quality,status_word,mit7arrik;met7arrik,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00677,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1143,مولّع,on/fire/lit,OTHER,state_or_quality,status_word,mwalla3;mwall3,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00678,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1144,صافي,clear,OTHER,state_or_quality,status_word,safe;safi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00681,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1145,ثابت,stable,OTHER,state_or_quality,status_word,sebet;sabit,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00682,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1146,سخن,hot,OTHER,state_or_quality,status_word,sikhon;sokhon;si5on;so5on,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00683,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1147,واطي,low,OTHER,state_or_quality,status_word,wate;wati,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00684,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1148,ضعيف,weak,OTHER,weak,status_word,d3if;da3if,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00685,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1149,شغال,working/on,OTHER,working,status_word,shaghal;shtighil,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00686,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1150,تقريب,approximation,OTHER,approximation,discourse_general,ta2rib;taqrib,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00687,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1151,أكيداً,definitely,OTHER,certainty,discourse_general,akeedan;akidan,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00689,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1152,مبين,appears/seems,OTHER,clarity,discourse_general,mbayyan;mbayen,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00692,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1153,ظاهر,visible/apparent,OTHER,clarity,discourse_general,zahir;dahir,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00694,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1154,هيك,like this/so,OTHER,discourse,discourse_general,heik;hayk;hek,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00696,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1155,نفس,same,OTHER,duplicate,discourse_general,nafs,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00697,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1156,غلط,wrong,OTHER,evaluation,discourse_general,ghalat;ghalit,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00700,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1157,مظبوط,correct/okay,OTHER,evaluation,discourse_general,mazbout;mazbut;mazbot,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00701,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1158,ماشي,okay/working,OTHER,evaluation,discourse_general,meshe;mashi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00702,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1159,مفيد,useful,OTHER,evaluation,discourse_general,mfid;mfeed,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00703,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1160,مش عادي,not normal,OTHER,evaluation,discourse_general,mish 3ade;msh 3adi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00704,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1161,صح,right/true,OTHER,evaluation,discourse_general,sa7;sah,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00705,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1162,طبيعي,normal/natural,OTHER,evaluation,discourse_general,tabi3e;tabi3i,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00706,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1163,أهم,more important,OTHER,importance,discourse_general,aham;2aham,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00708,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1164,مهم,important,OTHER,importance,discourse_general,mhem;mhim,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00709,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1165,هوني,here variant,OTHER,location_deictic,discourse_general,hone;houni;honi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00710,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1166,معناها,it means,OTHER,meaning,discourse_general,ma3neta;ma3naha,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00712,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1167,لحالي,alone/by myself,OTHER,reflexive,discourse_general,la7ale;la hali,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00714,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1168,لَحالو,by itself,OTHER,reflexive,discourse_general,la7alo;la halo,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00715,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1169,سوا,together,OTHER,together,discourse_general,sawa,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00716,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1170,غالباً,probably,OTHER,uncertainty,discourse_general,ghaliban,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00717,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1171,عجلات,wheels,OTHER,accessibility,impact_context,3ajlet;3ajalet,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00719,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1172,إعاقة,disability,OTHER,accessibility,impact_context,i3a2a;i3aqa,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00720,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1173,كرسي,chair,OTHER,accessibility,impact_context,kerse;kursi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00721,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1174,معوق,disabled,OTHER,accessibility,impact_context,ma3ou2;mo3awwa2;ma3o2,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00722,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1175,متضرر,affected/damaged,OTHER,human_impact,impact_context,mitdarrir;metdarrir,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00723,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1176,تعبان,tired/affected,OTHER,human_impact,impact_context,ta3ben;ta3ban,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00724,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1177,عجزة,elderly,OTHER,vulnerable_group,impact_context,3ajaze,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00729,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1178,حامل,pregnant,OTHER,vulnerable_group,impact_context,7emil;hamil,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00730,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1179,كبار,elderly/older,OTHER,vulnerable_group,impact_context,kbar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00732,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1180,مريض,sick person,OTHER,vulnerable_group,impact_context,marid;mareed,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00733,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1181,طلاب,students,OTHER,vulnerable_group,impact_context,tlamiz;tullab,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00734,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1182,سكان,residents,OTHER,group,people_word,saknin;sikken,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00739,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1183,مارة,pedestrians/passersby,OTHER,road_user,people_word,mara,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00742,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1184,مشاة,pedestrians,OTHER,road_user,people_word,moushet;mshat,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00743,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1185,عمال,workers,OTHER,role,people_word,3emmel;3emal,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00745,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1186,حارس,guard,OTHER,role,people_word,7ares,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00746,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1187,أستاذ,teacher/professor,OTHER,role,people_word,ostez;ustez,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00748,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1188,صاحب,owner,OTHER,role,people_word,sa7eb,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00749,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1189,زبون,customer,OTHER,role,people_word,zaboun,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00751,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1190,صليب أحمر,Red Cross,OTHER,emergency,institution,salib a7mar;red cross,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00754,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1191,مكتب,office,OTHER,organization,institution,maktab,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00758,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
