resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,electricity_entity_id,electricity_entity_name,edl_regional_center,fault_hotline,complaint_online,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
EER-moim_2025_mount_lebanon_chouf_الدامور,moim_2025_mount_lebanon_chouf_الدامور,moim_2025_mount_lebanon_chouf_الدامور,Damour,الدامور,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_الدبيه,moim_2025_mount_lebanon_chouf_الدبيه,moim_2025_mount_lebanon_chouf_الدبيه,moim_2025_mount_lebanon_chouf_الدبيه,الدبيه,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_السعديات,moim_2025_mount_lebanon_chouf_السعديات,moim_2025_mount_lebanon_chouf_السعديات,moim_2025_mount_lebanon_chouf_السعديات,السعديات,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_الفريديس_الباروك,moim_2025_mount_lebanon_chouf_الفريديس_الباروك,moim_2025_mount_lebanon_chouf_الفريديس_الباروك,moim_2025_mount_lebanon_chouf_الفريديس_الباروك,الفريديس+الباروك,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_الفواره,moim_2025_mount_lebanon_chouf_الفواره,moim_2025_mount_lebanon_chouf_الفواره,Faouarat Jaafar,الفواره,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_المشرف,moim_2025_mount_lebanon_chouf_المشرف,moim_2025_mount_lebanon_chouf_المشرف,moim_2025_mount_lebanon_chouf_المشرف,المشرف,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_الورهانية,moim_2025_mount_lebanon_chouf_الورهانية,moim_2025_mount_lebanon_chouf_الورهانية,moim_2025_mount_lebanon_chouf_الورهانية,الورهانية,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_بتلون,moim_2025_mount_lebanon_chouf_بتلون,moim_2025_mount_lebanon_chouf_بتلون,Batloun,بتلون,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_بريح,moim_2025_mount_lebanon_chouf_بريح,moim_2025_mount_lebanon_chouf_بريح,Brih,بريح,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_بشتفين,moim_2025_mount_lebanon_chouf_بشتفين,moim_2025_mount_lebanon_chouf_بشتفين,Bchatfine,بشتفين,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_بيت_الدين,moim_2025_mount_lebanon_chouf_بيت_الدين,moim_2025_mount_lebanon_chouf_بيت_الدين,Beit ed Dine,بيت الدين,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_جدرا_ووادي_الزينه,moim_2025_mount_lebanon_chouf_جدرا_ووادي_الزينه,moim_2025_mount_lebanon_chouf_جدرا_ووادي_الزينه,moim_2025_mount_lebanon_chouf_جدرا_ووادي_الزينه,جدرا ووادي الزينه,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_حارة_بعاصير_بعاصير,moim_2025_mount_lebanon_chouf_حارة_بعاصير_بعاصير,moim_2025_mount_lebanon_chouf_حارة_بعاصير_بعاصير,moim_2025_mount_lebanon_chouf_حارة_بعاصير_بعاصير,حارة بعاصير+ بعاصير,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_دميت,moim_2025_mount_lebanon_chouf_دميت,moim_2025_mount_lebanon_chouf_دميت,Dmit,دميت,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_دير_القمر,moim_2025_mount_lebanon_chouf_دير_القمر,moim_2025_mount_lebanon_chouf_دير_القمر,Deir el Qamar,دير القمر,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_دير_بابا,moim_2025_mount_lebanon_chouf_دير_بابا,moim_2025_mount_lebanon_chouf_دير_بابا,moim_2025_mount_lebanon_chouf_دير_بابا,دير بابا,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_دير_دوريت,moim_2025_mount_lebanon_chouf_دير_دوريت,moim_2025_mount_lebanon_chouf_دير_دوريت,Deir Dourite,دير دوريت,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_دير_كوشه,moim_2025_mount_lebanon_chouf_دير_كوشه,moim_2025_mount_lebanon_chouf_دير_كوشه,Deir Qouche,دير كوشه,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_سرجبال,moim_2025_mount_lebanon_chouf_سرجبال,moim_2025_mount_lebanon_chouf_سرجبال,Sirjbal,سرجبال,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_علمان_والبرغوتية,moim_2025_mount_lebanon_chouf_علمان_والبرغوتية,moim_2025_mount_lebanon_chouf_علمان_والبرغوتية,moim_2025_mount_lebanon_chouf_علمان_والبرغوتية,علمان والبرغوتية,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_عين_الحور,moim_2025_mount_lebanon_chouf_عين_الحور,moim_2025_mount_lebanon_chouf_عين_الحور,Ain el Haour,عين الحور,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_عين_زحلتا,moim_2025_mount_lebanon_chouf_عين_زحلتا,moim_2025_mount_lebanon_chouf_عين_زحلتا,Ain Zhalta,عين زحلتا,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_كفرحيم,moim_2025_mount_lebanon_chouf_كفرحيم,moim_2025_mount_lebanon_chouf_كفرحيم,Kfar Him,كفرحيم,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_كفرفاقود,moim_2025_mount_lebanon_chouf_كفرفاقود,moim_2025_mount_lebanon_chouf_كفرفاقود,Kfar Faqoud,كفرفاقود,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_كفرقطره,moim_2025_mount_lebanon_chouf_كفرقطره,moim_2025_mount_lebanon_chouf_كفرقطره,Kfar Qatra,كفرقطره,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_كفرنبرخ,moim_2025_mount_lebanon_chouf_كفرنبرخ,moim_2025_mount_lebanon_chouf_كفرنبرخ,Kfar Nabrakh,كفرنبرخ,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_كفرنيس,moim_2025_mount_lebanon_chouf_كفرنيس,moim_2025_mount_lebanon_chouf_كفرنيس,Kfar Niss,كفرنيس,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_مجد_المعوش,moim_2025_mount_lebanon_chouf_مجد_المعوش,moim_2025_mount_lebanon_chouf_مجد_المعوش,moim_2025_mount_lebanon_chouf_مجد_المعوش,مجد المعوش,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_معاصر_بيت_الدين,moim_2025_mount_lebanon_chouf_معاصر_بيت_الدين,moim_2025_mount_lebanon_chouf_معاصر_بيت_الدين,Maaser Beit ed Dine,معاصر بيت الدين,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_chouf_وادي_الست,moim_2025_mount_lebanon_chouf_وادي_الست,moim_2025_mount_lebanon_chouf_وادي_الست,Ouadi es Sitt,وادي الست,Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_افقا,moim_2025_mount_lebanon_jbeil_افقا,moim_2025_mount_lebanon_jbeil_افقا,Afqa,افقا,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_البرباره,moim_2025_mount_lebanon_jbeil_البرباره,moim_2025_mount_lebanon_jbeil_البرباره,moim_2025_mount_lebanon_jbeil_البرباره,البرباره,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_الحصون,moim_2025_mount_lebanon_jbeil_الحصون,moim_2025_mount_lebanon_jbeil_الحصون,moim_2025_mount_lebanon_jbeil_الحصون,الحصون,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_السا,moim_2025_mount_lebanon_jbeil_السا,moim_2025_mount_lebanon_jbeil_السا,moim_2025_mount_lebanon_jbeil_السا,السا,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_الغابات_والرويس,moim_2025_mount_lebanon_jbeil_الغابات_والرويس,moim_2025_mount_lebanon_jbeil_الغابات_والرويس,moim_2025_mount_lebanon_jbeil_الغابات_والرويس,الغابات والرويس,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_الفيدار,moim_2025_mount_lebanon_jbeil_الفيدار,moim_2025_mount_lebanon_jbeil_الفيدار,Fidar,الفيدار,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_اللقلوق,moim_2025_mount_lebanon_jbeil_اللقلوق,moim_2025_mount_lebanon_jbeil_اللقلوق,Laqlouq,اللقلوق,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_المجدل,moim_2025_mount_lebanon_jbeil_المجدل,moim_2025_mount_lebanon_jbeil_المجدل,Majdel,المجدل,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_المزاريب_وعرستا,moim_2025_mount_lebanon_jbeil_المزاريب_وعرستا,moim_2025_mount_lebanon_jbeil_المزاريب_وعرستا,moim_2025_mount_lebanon_jbeil_المزاريب_وعرستا,المزاريب وعرستا,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_بجه,moim_2025_mount_lebanon_jbeil_بجه,moim_2025_mount_lebanon_jbeil_بجه,Bejje,بجه,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_بشتليدا_وفدار,moim_2025_mount_lebanon_jbeil_بشتليدا_وفدار,moim_2025_mount_lebanon_jbeil_بشتليدا_وفدار,moim_2025_mount_lebanon_jbeil_بشتليدا_وفدار,بشتليدا وفدار,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_جبيل_علمات_الجنوبية_علمات_عين_الصوانة,moim_2025_mount_lebanon_jbeil_جبيل_علمات_الجنوبية_علمات_عين_الصوانة,moim_2025_mount_lebanon_jbeil_جبيل_علمات_الجنوبية_علمات_عين_الصوانة,moim_2025_mount_lebanon_jbeil_جبيل_علمات_الجنوبية_علمات_عين_الصوانة,جبيل+ علمات الجنوبية+ علمات عين الصوانة,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_جدايل,moim_2025_mount_lebanon_jbeil_جدايل,moim_2025_mount_lebanon_jbeil_جدايل,moim_2025_mount_lebanon_jbeil_جدايل,جدايل,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_ح_الت,moim_2025_mount_lebanon_jbeil_ح_الت,moim_2025_mount_lebanon_jbeil_ح_الت,moim_2025_mount_lebanon_jbeil_ح_الت,ح الت,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_حجوال,moim_2025_mount_lebanon_jbeil_حجوال,moim_2025_mount_lebanon_jbeil_حجوال,moim_2025_mount_lebanon_jbeil_حجوال,حجوال,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_حصارات,moim_2025_mount_lebanon_jbeil_حصارات,moim_2025_mount_lebanon_jbeil_حصارات,moim_2025_mount_lebanon_jbeil_حصارات,حصارات,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_حصرايل,moim_2025_mount_lebanon_jbeil_حصرايل,moim_2025_mount_lebanon_jbeil_حصرايل,Hosrayel,حصرايل,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_راس_اسطا,moim_2025_mount_lebanon_jbeil_راس_اسطا,moim_2025_mount_lebanon_jbeil_راس_اسطا,Ras Osta,رأس اسطا,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_عنايا_وكفربعال,moim_2025_mount_lebanon_jbeil_عنايا_وكفربعال,moim_2025_mount_lebanon_jbeil_عنايا_وكفربعال,moim_2025_mount_lebanon_jbeil_عنايا_وكفربعال,عنايا وكفربعال,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_غلبون,moim_2025_mount_lebanon_jbeil_غلبون,moim_2025_mount_lebanon_jbeil_غلبون,Ghalboun,غلبون,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_قرطبون_بالط_مستيتا,moim_2025_mount_lebanon_jbeil_قرطبون_بالط_مستيتا,moim_2025_mount_lebanon_jbeil_قرطبون_بالط_مستيتا,moim_2025_mount_lebanon_jbeil_قرطبون_بالط_مستيتا,قرطبون- بالط مستيتا,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_لحفد,moim_2025_mount_lebanon_jbeil_لحفد,moim_2025_mount_lebanon_jbeil_لحفد,Lehfed,لحفد,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_مزرعة_السياد,moim_2025_mount_lebanon_jbeil_مزرعة_السياد,moim_2025_mount_lebanon_jbeil_مزرعة_السياد,Mazraat Es Siyad,مزرعة السياد,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_مشان,moim_2025_mount_lebanon_jbeil_مشان,moim_2025_mount_lebanon_jbeil_مشان,Mechane,مشان,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_jbeil_يانوح_وهدينة,moim_2025_mount_lebanon_jbeil_يانوح_وهدينة,moim_2025_mount_lebanon_jbeil_يانوح_وهدينة,moim_2025_mount_lebanon_jbeil_يانوح_وهدينة,يانوح وهدينة,Jbeil,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_العذرا_والعذر,moim_2025_mount_lebanon_kesrouane_العذرا_والعذر,moim_2025_mount_lebanon_kesrouane_العذرا_والعذر,moim_2025_mount_lebanon_kesrouane_العذرا_والعذر,العذرا والعذر,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_جديدة_الجديدة_هرهريا_والقطين_غزير,moim_2025_mount_lebanon_kesrouane_جديدة_الجديدة_هرهريا_والقطين_غزير,moim_2025_mount_lebanon_kesrouane_جديدة_الجديدة_هرهريا_والقطين_غزير,moim_2025_mount_lebanon_kesrouane_جديدة_الجديدة_هرهريا_والقطين_غزير,جديدة(الجديدة هرهريا والقطين+)غزير,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_حريصا_درعون,moim_2025_mount_lebanon_kesrouane_حريصا_درعون,moim_2025_mount_lebanon_kesrouane_حريصا_درعون,moim_2025_mount_lebanon_kesrouane_حريصا_درعون,حريصا+ درعون,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_حياطا,moim_2025_mount_lebanon_kesrouane_حياطا,moim_2025_mount_lebanon_kesrouane_حياطا,moim_2025_mount_lebanon_kesrouane_حياطا,حياطا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_زوق_مصبح,moim_2025_mount_lebanon_kesrouane_زوق_مصبح,moim_2025_mount_lebanon_kesrouane_زوق_مصبح,moim_2025_mount_lebanon_kesrouane_زوق_مصبح,زوق مصبح,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_زوق_مكايل,moim_2025_mount_lebanon_kesrouane_زوق_مكايل,moim_2025_mount_lebanon_kesrouane_زوق_مكايل,moim_2025_mount_lebanon_kesrouane_زوق_مكايل,زوق مكايل,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_كفرجريف,moim_2025_mount_lebanon_kesrouane_كفرجريف,moim_2025_mount_lebanon_kesrouane_كفرجريف,moim_2025_mount_lebanon_kesrouane_كفرجريف,كفرجريف,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_كفرذبيان,moim_2025_mount_lebanon_kesrouane_كفرذبيان,moim_2025_mount_lebanon_kesrouane_كفرذبيان,moim_2025_mount_lebanon_kesrouane_كفرذبيان,كفرذبيان,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_كفرياسين_طبرجا,moim_2025_mount_lebanon_kesrouane_كفرياسين_طبرجا,moim_2025_mount_lebanon_kesrouane_كفرياسين_طبرجا,moim_2025_mount_lebanon_kesrouane_كفرياسين_طبرجا,كفرياسين+ طبرجا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-moim_2025_mount_lebanon_kesrouane_مهاد,moim_2025_mount_lebanon_kesrouane_مهاد,moim_2025_mount_lebanon_kesrouane_مهاد,moim_2025_mount_lebanon_kesrouane_مهاد,مهاد,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
