registry_id,municipality_id,source_basis,name_en,name_ar,governorate_en,district_en,water_establishment_id,water_establishment_name,water_confidence,water_notes,electricity_entity_id,electricity_entity_name,electricity_confidence,electricity_notes,fixed_telecom_entity_id,fixed_telecom_entity_name,telecom_notes,local_road_entity_id,national_road_entity_id,road_notes,last_built
MUN-MOIM-2025-bafa496ac4e0,,moim_2025_election_results_unmatched_to_dglac,,اليمونه,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-98c5135a12c7,,moim_2025_election_results_unmatched_to_dglac,,بيت مشيك,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-f90098f096b4,,moim_2025_election_results_unmatched_to_dglac,,حام,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-45c04cd3d5dd,,moim_2025_election_results_unmatched_to_dglac,,حور تعال,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-5de01f75138a,,moim_2025_election_results_unmatched_to_dglac,,حوش بردى,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-33c24c64e76f,,moim_2025_election_results_unmatched_to_dglac,,راس بعلبك,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-e3b8e68446b2,,moim_2025_election_results_unmatched_to_dglac,,رماسا,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-69ca9216f9eb,,moim_2025_election_results_unmatched_to_dglac,,شليفا,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-ee900fa51d97,,moim_2025_election_results_unmatched_to_dglac,,عرسال,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-25d0de3f77a9,,moim_2025_election_results_unmatched_to_dglac,,فالوى,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-b04ae3c4d3c3,,moim_2025_election_results_unmatched_to_dglac,,قلد السبع,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-0f250395f833,,moim_2025_election_results_unmatched_to_dglac,,مزرعة آل سويدان,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-af74cdb31eca,,moim_2025_election_results_unmatched_to_dglac,,مزرعة التوت,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-d21d2ede03a1,,moim_2025_election_results_unmatched_to_dglac,,مصنع الزهره,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-b99246741f70,,moim_2025_election_results_unmatched_to_dglac,,مقراق,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-7c9249d1aea4,,moim_2025_election_results_unmatched_to_dglac,,نبحا+ نبحا قليلة الحرفوش,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-39914a934d4d,,moim_2025_election_results_unmatched_to_dglac,,يحفوفا,Baalbek-Hermel,Baalbek,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-9302884394ba,,moim_2025_election_results_unmatched_to_dglac,,الشربين,Baalbek-Hermel,Hermel,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-2ad8ee3d8ba5,,moim_2025_election_results_unmatched_to_dglac,,مزرعة سجد,Baalbek-Hermel,Hermel,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-677896a0d5f0,,moim_2025_election_results_unmatched_to_dglac,,الال,Beqaa,,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-e9887a2710c9,,moim_2025_election_results_unmatched_to_dglac,,زاليا,Beqaa,,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-69d4da740b56,,moim_2025_election_results_unmatched_to_dglac,,الحوش,Beqaa,Rashaya,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-7fd48409f754,,moim_2025_election_results_unmatched_to_dglac,,ضهر الحمر,Beqaa,Rashaya,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-a1afe3b9ca30,,moim_2025_election_results_unmatched_to_dglac,,)عنجر( حوش موسى,Beqaa,Zahle,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDZ,Electricité de Zahle,medium,EDZ concession area (Zahle district). Confirm via GPS before routing. HITL required.,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-584307a4932f,,moim_2025_election_results_unmatched_to_dglac,,جديتا,Beqaa,Zahle,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDZ,Electricité de Zahle,medium,EDZ concession area (Zahle district). Confirm via GPS before routing. HITL required.,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-d7bc36faa31f,,moim_2025_election_results_unmatched_to_dglac,,حوش ح ال+ زحلة رياق,Beqaa,Zahle,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDZ,Electricité de Zahle,medium,EDZ concession area (Zahle district). Confirm via GPS before routing. HITL required.,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-f5265647406d,,moim_2025_election_results_unmatched_to_dglac,,زحلة+ التويته+ معلقة– زحلة تعنايل+ الكرمه + التويته+ معلقة– زحلة تعنايل+ الكرمه,Beqaa,Zahle,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDZ,Electricité de Zahle,medium,EDZ concession area (Zahle district). Confirm via GPS before routing. HITL required.,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-f73b046c5493,,moim_2025_election_results_unmatched_to_dglac,,شهابية الفاعور,Beqaa,Zahle,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDZ,Electricité de Zahle,medium,EDZ concession area (Zahle district). Confirm via GPS before routing. HITL required.,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-52638eba41f2,,moim_2025_election_results_unmatched_to_dglac,,قاع الريم,Beqaa,Zahle,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDZ,Electricité de Zahle,medium,EDZ concession area (Zahle district). Confirm via GPS before routing. HITL required.,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-2de340c87d94,,moim_2025_election_results_unmatched_to_dglac,,مكسه,Beqaa,Zahle,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDZ,Electricité de Zahle,medium,EDZ concession area (Zahle district). Confirm via GPS before routing. HITL required.,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-4ceda9157701,,moim_2025_election_results_unmatched_to_dglac,,نبي ايال,Beqaa,Zahle,BWE,Bekaa Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDZ,Electricité de Zahle,medium,EDZ concession area (Zahle district). Confirm via GPS before routing. HITL required.,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-3f6ba6a315fc,,moim_2025_election_results_unmatched_to_dglac,,اغميد,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-b649fc13a36e,,moim_2025_election_results_unmatched_to_dglac,,التعزانية,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-509159eac8ad,,moim_2025_election_results_unmatched_to_dglac,,الرجمه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-59f4755de0fa,,moim_2025_election_results_unmatched_to_dglac,,الرمليه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-654693420442,,moim_2025_election_results_unmatched_to_dglac,,العزونية,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-38880de408c7,,moim_2025_election_results_unmatched_to_dglac,,الغابون,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-4a45f4e0887f,,moim_2025_election_results_unmatched_to_dglac,,القماطيه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-83858656a38c,,moim_2025_election_results_unmatched_to_dglac,,الكحاله,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-6b34331cb8eb,,moim_2025_election_results_unmatched_to_dglac,,بحمدون,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-10de809cc52e,,moim_2025_election_results_unmatched_to_dglac,,بخشتيه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-9203da613ae8,,moim_2025_election_results_unmatched_to_dglac,,بدادون,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-e641b12dd77e,,moim_2025_election_results_unmatched_to_dglac,,بسوس,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-2b3d12847b83,,moim_2025_election_results_unmatched_to_dglac,,بشامون,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-2b56c5f402d7,,moim_2025_election_results_unmatched_to_dglac,,بطلون,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-547eeb3ac316,,moim_2025_election_results_unmatched_to_dglac,,بعورته,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-aea3c8b40981,,moim_2025_election_results_unmatched_to_dglac,,بليبل,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-e9887f12bd0e,,moim_2025_election_results_unmatched_to_dglac,,بمكين,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-501fc872459e,,moim_2025_election_results_unmatched_to_dglac,,بمهريه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-56475a17d8c4,,moim_2025_election_results_unmatched_to_dglac,,حومال,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-f0c0f91a5ba3,,moim_2025_election_results_unmatched_to_dglac,,دقون,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-d9a9b355ef60,,moim_2025_election_results_unmatched_to_dglac,,دير قوبل,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-de9369fef0c9,,moim_2025_election_results_unmatched_to_dglac,,رشميا,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-06011bd42fe3,,moim_2025_election_results_unmatched_to_dglac,,رمح ال,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
