global_row,source_file,line_number,uuid,split,style_type,audit_status,flag_count,flags,current_label,current_sector,current_issue,metadata_label,suggested_label,suggested_sector,suggested_issue,top_sector,top_sector_score,top_issue,top_issue_score,needs_human_review,confidence,is_municipal_complaint,source_arabizi,assistant_json,evidence_terms,matched_terms,notes
76713,cidarfix_v29_batch8_val_v14_enriched.jsonl,1158,14cbf2f7-d1f7-4dc3-9912-b4e96b9b70dd,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,we7di 7ayaweni bala marba haydi mana mo7amiye libneniye shakla ima jeyibta min syria nasi7a trou7 3ala souriya 5alia tdawir 3ala baya bet l 7ariri shaba3oukon ya kleb,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
76753,cidarfix_v29_batch8_val_v14_enriched.jsonl,1198,11e2526e-f145-4424-9ec1-473f0acf0632,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WATER/insufficient_info,WATER,insufficient_info,WATER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,fikon teklo khara le2no kachaf jarimee liken bado yfajer chyoukha wmatarena fikon teklo khara wele mech 3ejbo ywati weybos renjel achraf rifi ra7 ydalo mokhaz2kon nfekho kelkon sawa mara7 testafedo bado yetbahdal michel khara whayde n2ta 3al 7erof,"{""confidence"": ""low"", ""evidence_terms"": [""n2ta""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WATER/insufficient_info"", ""sector"": ""WATER""}], ""label"": ""WATER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WATER""}","[""n2ta""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
76799,cidarfix_v29_batch8_val_v14_enriched.jsonl,1244,400f8f44-3f1a-40a8-a0af-2fe16cc271f7,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,MUNICIPAL_SERVICES,6,MUNICIPAL_SERVICES/cemetery_or_public_local_service,6,True,low,False,tchakaro el dawle la2ano ma fi zbele ma jebeta 3ala hall balad wlek tfeh 3layoun w 3a charfoun 😝😝😜😜,"{""confidence"": ""low"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""zbele""]",hall,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
76871,cidarfix_v29_batch8_val_v14_enriched.jsonl,1316,00de0fb4-61ff-45bd-b803-b5908d97ee37,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,False,lazmak da3s bil sermaye ya kalb inno into t7arbo bi souria ma fi machkal bass ghairkoun 3am yetdakhalllll kiss ikhtak chou 7ayawan,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
76983,cidarfix_v29_batch8_val_v14_enriched.jsonl,1428,e8169f2f-4a2b-4ea1-9149-4df4dd9c57d1,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,medium,False,32bel kis lmakhlouta klo yel3an charafon kleb,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77032,cidarfix_v29_batch8_val_v14_enriched.jsonl,1477,aa273a31-12e6-434f-b69f-eb94c2bf45da,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,72 5erye w sermeye bi ni3ak ya kalb,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77183,cidarfix_v29_batch8_val_v14_enriched.jsonl,1628,6eed8f32-dbea-4b1b-ae3c-d334c7cab75a,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,False,bdoun l den nhna ma shi tfeh 3 zaman sar l wahad ekher hamo jane wala nar w kel hamou yn2al 3no openminded,"{""confidence"": ""low"", ""evidence_terms"": [""nar""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""nar""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77186,cidarfix_v29_batch8_val_v14_enriched.jsonl,1631,f60ac649-0f51-4cff-879f-6d52da150154,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,False,l3ama shou we2e7in sar2o lmotsik wbkel jer2a badon yibe3o yeha bss mbayanin sharbenin law whd we3e ma bay3mol hek wbi idon lmashroud soon 3a romiye ya kleb,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77237,cidarfix_v29_batch8_val_v14_enriched.jsonl,1682,5cd068e5-d490-4810-b47b-22336ae7a637,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,kel yom belel besmaa sot kleb am t3awe bshakel ma tabi3e bass ma kenet betwa2a3 fi nes btaamil hek tfeh la wen wsolna nshala hol kleb bye2lbo 3layon w bi3azbouwon hek,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77277,cidarfix_v29_batch8_val_v14_enriched.jsonl,1722,c723327f-f499-4a1b-86e5-48caed112a7c,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,3an jad chi by bakke ken fy lzoum enno ye2telone mich 7aram ken atal kleb 3amma chou hal 5ara allah la yssem7o mich 7aram allah yssaberone 3ala hal mssibe,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77296,cidarfix_v29_batch8_val_v14_enriched.jsonl,1741,f5c508f0-eab1-45ee-9acd-1958eb5b927e,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/armed_incident,6,True,low,False,leche 3an tetechakaro neserala leche chou 3emelon ya nawar nchala ma beyousalooo liyano kamen fi 7ar2 3end gher 3alam bas ne7ena mech ze3eran,"{""confidence"": ""low"", ""evidence_terms"": [""7ar2""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""7ar2""]",3alam; 7ar2,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77418,cidarfix_v29_batch8_val_v14_enriched.jsonl,1863,8f5e6eda-6611-4b95-8472-4ff455ba166d,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,la nik lkbir bsliltak ya kalb 3omar,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77423,cidarfix_v29_batch8_val_v14_enriched.jsonl,1868,1cc5db36-e460-4c3b-b6eb-f9438cce3402,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,kiss 2ekhtak chu bala zo2 cha3eb khara bad kab bikyes zbele bhim wo wo wow 3am tsarekhlo min fo2 ya khara bada ma tenzal tzi7 l siyara 7ayawen,"{""confidence"": ""low"", ""evidence_terms"": [""zbele"", ""7ayawen""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""zbele"", ""7ayawen""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77557,cidarfix_v29_batch8_val_v14_enriched.jsonl,2002,a1ce7041-deee-4c9d-835b-39a3f84908b5,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,medium,False,bala shrane bala 5ara ortt kezbin nesabin ha2koun baz2a bsou2 el ghala kleb,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77570,cidarfix_v29_batch8_val_v14_enriched.jsonl,2015,b61d30a5-6609-477f-81d6-ad87fe4105c4,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,2ento ya 3arsat 3am bthejmo lbnen chkero rabkon bachir ljmayel mano 3eyech ya kleb wa2ela la ken nek 2e5wetkon 2ento welmalek taba3kon,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77609,cidarfix_v29_batch8_val_v14_enriched.jsonl,2054,999a3cb0-996d-4dda-a984-97dc4e655f4f,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,lezem kel wahad mena yenzal yshil hal kis l zbele shu ma ken ra2is joumhouriye malak jamel w yhota 3ando😏,"{""confidence"": ""medium"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""zbele""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77700,cidarfix_v29_batch8_val_v14_enriched.jsonl,2145,4af95733-329d-461e-bf01-c898e053bc63,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,2ala la ywaf2koun ya nouweb mahamkoun 2ela ra2ase wchychna 3am bimout ya kleb,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77704,cidarfix_v29_batch8_val_v14_enriched.jsonl,2149,81c8d42b-8064-4f41-b012-96d1f67d74f3,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,befteket sar wa2tak tekol 5ara ba2a baladak ra7 teshell ne ell 5arita bi 2zen rabna mana b2ide 2all tari2,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77705,cidarfix_v29_batch8_val_v14_enriched.jsonl,2150,4d65f8fa-d9b3-4448-9ea4-675707c44723,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,high,False,haram 3alle rah ma ha yezbat chi li2ano mas2oulin lebnanieh ekhweit charmouta,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence"
77713,cidarfix_v29_batch8_val_v14_enriched.jsonl,2158,e1cb5e56-2af3-4658-835d-3a7ddf9ca3a4,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,we ento chou ya watyin ento da3ech we lkafara ya kleb we lhezeb achraf menkon,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77714,cidarfix_v29_batch8_val_v14_enriched.jsonl,2159,8f60e2e8-fb63-450b-ba5c-c03a21499469,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,yel3an sliltak ya kalb,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77762,cidarfix_v29_batch8_val_v14_enriched.jsonl,2207,1b9c72c1-e222-45be-a167-0e873e425e81,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,ma 3ajbenak ya kaleb lebnane tab3an manak soray a5ra sha3b 2al sory mish 3ajbeno le bnane hahah ys7lak ya bala sharaf 3ala l 2alele nos sha3bkon sar hon welak lebnane 3a rasak enta ma fekon namos ya kalb,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77801,cidarfix_v29_batch8_val_v14_enriched.jsonl,2246,1412c75e-5431-46d7-bc2e-cb69b208a08b,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,False,khara 3ala kel chi fi 3arab hawdi kel 3omron kleb wra7 ydalo kleb ta7et jazmit sahayni,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77816,cidarfix_v29_batch8_val_v14_enriched.jsonl,2261,ef61c28c-6925-4ea9-bf0e-4c4dd862c4f7,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,False,anderson fii 3andi zeyt assssliiii byi3job khaatrak ya kalb badak ta3a la3andi baa3tik yeeh men warak betjiib 10 tom oolad law ennak saby bas mbayan looty btenteek,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77908,cidarfix_v29_batch8_val_v14_enriched.jsonl,2353,7dea950c-e23f-4b3d-94a0-ac82a1ea201e,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,medium,False,ya 3eyb choum alla la ysemehoun kleb tfeh 3leyoun,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
77953,cidarfix_v29_batch8_val_v14_enriched.jsonl,2398,a011a836-f0e3-458f-a756-1d41b06b9968,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,2ente wehde charmouta l3ehra yale mtlik matraha tabi3e tentek ma3 haselit dawe3ich betnat2e,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78027,cidarfix_v29_batch8_val_v14_enriched.jsonl,2472,44d91794-f27f-4c24-9013-c03cdac020bb,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,ya 3ayb el shoom hek wa7ad lezem yitwa22af for good tfehh 3a hek kada2,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
