global_row,source_file,line_number,uuid,split,style_type,audit_status,flag_count,flags,current_label,current_sector,current_issue,metadata_label,suggested_label,suggested_sector,suggested_issue,top_sector,top_sector_score,top_issue,top_issue_score,needs_human_review,confidence,is_municipal_complaint,source_arabizi,assistant_json,evidence_terms,matched_terms,notes
68918,cidarfix_v29_batch8_train_v14_enriched.jsonl,68918,8b53a166-eb55-4351-90e5-9fed107a784d,train,real_world,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,salho ma3loumetkoun tayar mafi infijar bi belgium ra3abtouna 3al fadeh 3ena 2abel honik,"{""confidence"": ""low"", ""evidence_terms"": [""infijar""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""infijar""]",,
68936,cidarfix_v29_batch8_train_v14_enriched.jsonl,68936,8cf55c3f-90d9-f5a8-2b99-13d7bd30a478,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,MUNICIPAL_SERVICES,6,MUNICIPAL_SERVICES/repair_not_done,6,False,low,False,ya zalame baddna n3ref meen l mas2oul bel shoghol!,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],shoghol,
68994,cidarfix_v29_batch8_train_v14_enriched.jsonl,68994,9bc85703-4f74-43a3-87c6-e7b5724b75f3,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,tfouuuu 3ala heik moustawa zbele 2asla wesi5 r5isa bent kalb ya 3eyb l choum bass se3ra 1 hayde l 7akira mech aktar 😂😂,"{""confidence"": ""low"", ""evidence_terms"": [""kalb"", ""zbele""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb"", ""zbele""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
69032,cidarfix_v29_batch8_train_v14_enriched.jsonl,69032,aab69a67-6ba0-55f6-9cb5-5ec77b59d9e4,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul men shway mish emergency,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
69055,cidarfix_v29_batch8_train_v14_enriched.jsonl,69055,2f859b9e-36d4-4282-b7f5-0d1985670112,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,shou sharmatit imma ya kalb la jebitak wniknek bi libnen w halla2 3ambinnik wledak ayre bsharaf 3ayltak killa ya kalb alla yghammi2lak w3a2bel ibnak ilmanyak mayil7a2ak e tfouuuuuuuuuuu,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
69096,cidarfix_v29_batch8_train_v14_enriched.jsonl,69096,b52f9071-5b85-c3ee-9a33-0d579004a776,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,3an jad baddna n3ref meen l mas2oul men gher moshkle baladiye mesh 3aref ma ba2a fina,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
69132,cidarfix_v29_batch8_train_v14_enriched.jsonl,69132,2063a1d7-dae7-43c7-a4a0-f8b149a96f3e,train,real_world_hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,high,False,mech kellon hek w fe3lan ma3achon bel ared ma bikaffi bi hal balad la 10 chaher,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
69197,cidarfix_v29_batch8_train_v14_enriched.jsonl,69197,eed0289c-c51e-d0c6-6015-676cd13f67b2,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,halla2 baddna n3ref meen l mas2oul bel beit mesh 3aref plz,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
69367,cidarfix_v29_batch8_train_v14_enriched.jsonl,69367,9ca7aeac-4d5d-4805-a51e-a1ad9f024bae,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/connectivity_issue,TELECOM,connectivity_issue,TELECOM/connectivity_issue,,,,,0,,0,False,high,True,El net waqaf men sbou3 w ma 2adrin net2asal ma3 l dawle,"{""confidence"": ""high"", ""evidence_terms"": [""net waqaf""], ""is_municipal_complaint"": true, ""issue_type"": ""connectivity_issue"", ""issues"": [{""issue_type"": ""connectivity_issue"", ""label"": ""TELECOM/connectivity_issue"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/connectivity_issue"", ""needs_human_review"": false, ""sector"": ""TELECOM""}","[""net waqaf""]",,
69386,cidarfix_v29_batch8_train_v14_enriched.jsonl,69386,4cf4e0af-bce0-4e7a-9e84-a4c7a7ef9025,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/line_fault,TELECOM,line_fault,TELECOM/line_fault,,,,,0,,0,False,high,True,Shou se3et 3am n7awel net2asal w l 5at mesh shayel men tlet iyem khabrou 7ada,"{""confidence"": ""high"", ""evidence_terms"": [""5at mesh shayel""], ""is_municipal_complaint"": true, ""issue_type"": ""line_fault"", ""issues"": [{""issue_type"": ""line_fault"", ""label"": ""TELECOM/line_fault"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/line_fault"", ""needs_human_review"": false, ""sector"": ""TELECOM""}","[""5at mesh shayel""]",,
69602,cidarfix_v29_batch8_train_v14_enriched.jsonl,69602,8ec51d02-81be-8cbe-c330-63b8c698bffb,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,lek baddna n3ref meen l mas2oul hay mish shakwa mesh 3aref w 7ada yrd,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
69613,cidarfix_v29_batch8_train_v14_enriched.jsonl,69613,2caedb9d-c522-09d2-9e4f-799d40aed736,train,single,BLOCK,1,POSSIBLE_ISSUE_MISMATCH,WASTE/damaged_bin,WASTE,damaged_bin,WASTE/damaged_bin,WASTE/overflowing_bin,WASTE,overflowing_bin,WASTE,30,WASTE/overflowing_bin,12,False,high,True,"baddna nballigh: 2lebe maksoura 3al tari2 l da5le, l akyas 3al ard please 7ada yshouf","{""confidence"": ""high"", ""evidence_terms"": [""2lebe maksoura"", ""akyas""], ""is_municipal_complaint"": true, ""issue_type"": ""damaged_bin"", ""issues"": [{""issue_type"": ""damaged_bin"", ""label"": ""WASTE/damaged_bin"", ""sector"": ""WASTE""}], ""label"": ""WASTE/damaged_bin"", ""needs_human_review"": false, ""sector"": ""WASTE""}","[""2lebe maksoura"", ""akyas""]",2lebe; akyas; akyas 3al ard,
69647,cidarfix_v29_batch8_train_v14_enriched.jsonl,69647,8e24cf9a-c346-e1b7-ec29-665910c5fafb,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,plz baddna n3ref meen l mas2oul hala2 mesh 3aref?,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
69739,cidarfix_v29_batch8_train_v14_enriched.jsonl,69739,ec7b9f3e-a1e6-4c3f-ac61-8b18dad06f20,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/connectivity_issue,TELECOM,connectivity_issue,TELECOM/connectivity_issue,,,,,0,,0,False,high,True,Shou se3et l DSL mesh shered men sbou3 w el online classes waqfet ma ba2a fina,"{""confidence"": ""high"", ""evidence_terms"": [""DSL mesh shered""], ""is_municipal_complaint"": true, ""issue_type"": ""connectivity_issue"", ""issues"": [{""issue_type"": ""connectivity_issue"", ""label"": ""TELECOM/connectivity_issue"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/connectivity_issue"", ""needs_human_review"": false, ""sector"": ""TELECOM""}","[""DSL mesh shered""]",,
69948,cidarfix_v29_batch8_train_v14_enriched.jsonl,69948,91a92255-3f0c-7f1c-303c-eede80e6114e,train,single,BLOCK,1,POSSIBLE_ISSUE_MISMATCH,WASTE/damaged_bin,WASTE,damaged_bin,WASTE/damaged_bin,WASTE/overflowing_bin,WASTE,overflowing_bin,WASTE,30,WASTE/overflowing_bin,12,False,high,True,fi 2lebe maksoura 3al rasif sar ma3na kaza yom l akyas 3al ard mish ma32oul ydal hek,"{""confidence"": ""high"", ""evidence_terms"": [""2lebe maksoura"", ""akyas""], ""is_municipal_complaint"": true, ""issue_type"": ""damaged_bin"", ""issues"": [{""issue_type"": ""damaged_bin"", ""label"": ""WASTE/damaged_bin"", ""sector"": ""WASTE""}], ""label"": ""WASTE/damaged_bin"", ""needs_human_review"": false, ""sector"": ""WASTE""}","[""2lebe maksoura"", ""akyas""]",2lebe; akyas; akyas 3al ard,
70025,cidarfix_v29_batch8_train_v14_enriched.jsonl,70025,e04f7767-158e-4b04-fb77-a35c8d89c635,train,single,BLOCK,1,POSSIBLE_ISSUE_MISMATCH,WASTE/damaged_bin,WASTE,damaged_bin,WASTE/damaged_bin,WASTE/overflowing_bin,WASTE,overflowing_bin,WASTE,30,WASTE/overflowing_bin,12,False,high,True,2oddem l mahal 2lebe maksoura w l akyas 3al ard men l sobo7,"{""confidence"": ""high"", ""evidence_terms"": [""2lebe maksoura"", ""akyas""], ""is_municipal_complaint"": true, ""issue_type"": ""damaged_bin"", ""issues"": [{""issue_type"": ""damaged_bin"", ""label"": ""WASTE/damaged_bin"", ""sector"": ""WASTE""}], ""label"": ""WASTE/damaged_bin"", ""needs_human_review"": false, ""sector"": ""WASTE""}","[""2lebe maksoura"", ""akyas""]",2lebe; akyas; akyas 3al ard,
70108,cidarfix_v29_batch8_train_v14_enriched.jsonl,70108,a0282b14-0995-47ba-9bdb-9ff513296404,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/service_unresponsive,TELECOM,service_unresponsive,TELECOM/service_unresponsive,,,,,0,,0,True,high,True,Ya baladiye ogero mesh radd 3al calls men t2riban sbou3 shu yseer,"{""confidence"": ""high"", ""evidence_terms"": [""ogero mesh radd""], ""is_municipal_complaint"": true, ""issue_type"": ""service_unresponsive"", ""issues"": [{""issue_type"": ""service_unresponsive"", ""label"": ""TELECOM/service_unresponsive"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/service_unresponsive"", ""needs_human_review"": true, ""sector"": ""TELECOM""}","[""ogero mesh radd""]",,
70118,cidarfix_v29_batch8_train_v14_enriched.jsonl,70118,d6b8cc22-8aa2-e263-eeed-73965a3f8b6c,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,halla2 baddna n3ref meen l mas2oul ma3 raf2ate lol ma ba2a fina,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
70208,cidarfix_v29_batch8_train_v14_enriched.jsonl,70208,c0e03aeb-056c-22e5-1221-09b2cdc9cfa9,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,please baddna n3ref meen l mas2oul plz,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
70250,cidarfix_v29_batch8_train_v14_enriched.jsonl,70250,f4563f9a-2000-450f-b5c5-120d51912952,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/connectivity_issue,TELECOM,connectivity_issue,TELECOM/connectivity_issue,,,,,0,,0,False,high,True,Ya zalame ma fi signal bel beit men sbou3,"{""confidence"": ""high"", ""evidence_terms"": [""ma fi signal""], ""is_municipal_complaint"": true, ""issue_type"": ""connectivity_issue"", ""issues"": [{""issue_type"": ""connectivity_issue"", ""label"": ""TELECOM/connectivity_issue"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/connectivity_issue"", ""needs_human_review"": false, ""sector"": ""TELECOM""}","[""ma fi signal""]",,
70263,cidarfix_v29_batch8_train_v14_enriched.jsonl,70263,9a63782f-337c-4b40-87d5-42fb1fc782b4,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/infrastructure_damage,TELECOM,infrastructure_damage,TELECOM/infrastructure_damage,,,,,0,,0,True,high,True,Ya baladiye el khazenet ogero hatta 3al ard bel hayle urgent,"{""confidence"": ""high"", ""evidence_terms"": [""khazenet ogero""], ""is_municipal_complaint"": true, ""issue_type"": ""infrastructure_damage"", ""issues"": [{""issue_type"": ""infrastructure_damage"", ""label"": ""TELECOM/infrastructure_damage"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/infrastructure_damage"", ""needs_human_review"": true, ""sector"": ""TELECOM""}","[""khazenet ogero""]",,
70373,cidarfix_v29_batch8_train_v14_enriched.jsonl,70373,dfc90a19-57fd-4dfc-a3b9-e6dc3ef02b64,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/service_unresponsive,TELECOM,service_unresponsive,TELECOM/service_unresponsive,,,,,0,,0,True,high,True,Ya zalame el support taba3 ogero mesh radd men tlet iyem khabrou 7ada,"{""confidence"": ""high"", ""evidence_terms"": [""ogero"", ""radd""], ""is_municipal_complaint"": true, ""issue_type"": ""service_unresponsive"", ""issues"": [{""issue_type"": ""service_unresponsive"", ""label"": ""TELECOM/service_unresponsive"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/service_unresponsive"", ""needs_human_review"": true, ""sector"": ""TELECOM""}","[""ogero"", ""radd""]",,
70398,cidarfix_v29_batch8_train_v14_enriched.jsonl,70398,62a12246-a599-459b-b3fc-bc918d3e5852,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/connectivity_issue,TELECOM,connectivity_issue,TELECOM/connectivity_issue,,,,TELECOM,12,TELECOM/fiber_cut,6,False,high,True,Ya jama3a l fiber mrayyel bel hayle mesh la2ine 7al,"{""confidence"": ""high"", ""evidence_terms"": [""fiber"", ""l fiber mrayyel""], ""is_municipal_complaint"": true, ""issue_type"": ""connectivity_issue"", ""issues"": [{""issue_type"": ""connectivity_issue"", ""label"": ""TELECOM/connectivity_issue"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/connectivity_issue"", ""needs_human_review"": false, ""sector"": ""TELECOM""}","[""fiber"", ""l fiber mrayyel""]",fiber,
70427,cidarfix_v29_batch8_train_v14_enriched.jsonl,70427,c5b101d2-6fb8-5196-8d2f-c051e7b9d263,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,3an jad baddna n3ref meen l mas2oul hala2 just question!,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
70451,cidarfix_v29_batch8_train_v14_enriched.jsonl,70451,a4b01448-1d75-436b-ab2b-31d29e3448d7,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/connectivity_issue,TELECOM,connectivity_issue,TELECOM/connectivity_issue,,,,,0,,0,False,high,True,L wifi ma3attal bel me7alle men mbereh please,"{""confidence"": ""high"", ""evidence_terms"": [""wifi"", ""l wifi ma3attal""], ""is_municipal_complaint"": true, ""issue_type"": ""connectivity_issue"", ""issues"": [{""issue_type"": ""connectivity_issue"", ""label"": ""TELECOM/connectivity_issue"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/connectivity_issue"", ""needs_human_review"": false, ""sector"": ""TELECOM""}","[""wifi"", ""l wifi ma3attal""]",,
70529,cidarfix_v29_batch8_train_v14_enriched.jsonl,70529,7e9d20b8-ba63-4364-9273-8b6e84b6d61a,train,real_world,REVIEW,1,PROFANITY_IN_COMPLAINT,ELECTRICITY/insufficient_info,ELECTRICITY,insufficient_info,ELECTRICITY/insufficient_info,,,,ELECTRICITY,18,ELECTRICITY/partial_phase_outage,6,True,low,True,tayeb chou mnchen lkahraba kamen li btdala ma2tou3a 2a2al chi ykoun 3na kahraba 24 24 hayda 2a2al 72ou2na alah yl3an kel l7kem wel lwizara lsra2in li 3na,"{""confidence"": ""low"", ""evidence_terms"": [""kahraba""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""ELECTRICITY/insufficient_info"", ""sector"": ""ELECTRICITY""}], ""label"": ""ELECTRICITY/insufficient_info"", ""needs_human_review"": true, ""sector"": ""ELECTRICITY""}","[""kahraba""]",kahraba,"bad/offensive language present — treat as tone/noise, not routing evidence"
70603,cidarfix_v29_batch8_train_v14_enriched.jsonl,70603,b9b2a619-6fb5-5eb3-0502-7fb6221e5004,train,single,BLOCK,1,POSSIBLE_ISSUE_MISMATCH,WASTE/damaged_bin,WASTE,damaged_bin,WASTE/damaged_bin,WASTE/overflowing_bin,WASTE,overflowing_bin,WASTE,30,WASTE/overflowing_bin,12,False,high,True,baddna nballigh 3an 2lebe maksoura jemb l store men tlet iyem l akyas 3al ard badha kashf 3ajil,"{""confidence"": ""high"", ""evidence_terms"": [""2lebe maksoura"", ""akyas""], ""is_municipal_complaint"": true, ""issue_type"": ""damaged_bin"", ""issues"": [{""issue_type"": ""damaged_bin"", ""label"": ""WASTE/damaged_bin"", ""sector"": ""WASTE""}], ""label"": ""WASTE/damaged_bin"", ""needs_human_review"": false, ""sector"": ""WASTE""}","[""2lebe maksoura"", ""akyas""]",2lebe; akyas; akyas 3al ard,
70622,cidarfix_v29_batch8_train_v14_enriched.jsonl,70622,1470b321-4220-4909-9b42-8e3b316260ae,train,real_world,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,hassan naswalla yalla rja3 chteghel ro2asa chou badak bel siyese,"{""confidence"": ""low"", ""evidence_terms"": [""rja3""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""rja3""]",,
70772,cidarfix_v29_batch8_train_v14_enriched.jsonl,70772,a401a6c8-5fa5-434b-b0e6-e5b1732fcccf,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/connectivity_issue,TELECOM,connectivity_issue,TELECOM/connectivity_issue,,,,TELECOM,24,TELECOM/intermittent_internet,6,False,high,True,Ya baladiye ma fi internet bel mante2a men sbou3en,"{""confidence"": ""high"", ""evidence_terms"": [""ma fi internet"", ""sbou3en""], ""is_municipal_complaint"": true, ""issue_type"": ""connectivity_issue"", ""issues"": [{""issue_type"": ""connectivity_issue"", ""label"": ""TELECOM/connectivity_issue"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/connectivity_issue"", ""needs_human_review"": false, ""sector"": ""TELECOM""}","[""ma fi internet"", ""sbou3en""]",internet,
70938,cidarfix_v29_batch8_train_v14_enriched.jsonl,70938,c8ea1fc6-cb22-4e2a-bf6d-da48e7d4967f,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,shou hal7aki ash3ar badani walah wshou mnshen 7arbkon bsouriya hay kamen mn adabiyetkon ya kleb,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
70959,cidarfix_v29_batch8_train_v14_enriched.jsonl,70959,1f184e8a-b07d-4192-a170-005b7da12647,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,shou hal manzar l khara hayda l3ama bi albak 3ameh,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
71072,cidarfix_v29_batch8_train_v14_enriched.jsonl,71072,6add5743-574e-497e-9419-33e3d9b54f3c,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,medium,False,ya kleb haw 2e5wetkoun w 3asskarkoun yalli 3ambidaho kermel lebnen ya 7iwene,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
71118,cidarfix_v29_batch8_train_v14_enriched.jsonl,71118,5c683427-00cf-4e19-a7f2-07e1ae61ec65,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,3ayltak zebyen tmas5ar 3a hl 3ayle ya bala a5le2 ba3deyn 7ki chou ma badak tfeh 3leyk enta zbele sada2t 7alak yemkin n2ebir sed ni3ak,"{""confidence"": ""low"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""zbele""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
71149,cidarfix_v29_batch8_train_v14_enriched.jsonl,71149,1d5a771f-bf69-3628-3de2-99b45143bd7b,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,3an jad baddna n3ref meen l mas2oul hay mish shakwa just question ya3ne,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
