term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v8_safe_unique_variants_pipe,v8_context_only_variants_pipe,v8_all_operational_variants_pipe,v8_safe_unique_count,v8_context_only_count,v8_reliability_score,v8_trust_class,v8_operational_use,v8_direct_match_allowed_now,v8_normalization_allowed_now,v8_oov_suppression_allowed_now,v8_routing_allowed_now,v8_severity_allowed_now,v8_required_positive_context_pipe,v8_blocking_negative_context_pipe,v8_min_evidence_examples_before_promotion,v8_required_reviewer_count,v8_required_gates_pipe,v8_merge_target,v8_oov_action,v8_eval_required,v8_eval_bucket,source_basis,source_urls,review_status,reviewer_id,second_reviewer_required,must_not_auto_promote,lineage,v8_policy_note,created_at_utc
ARZ-V8-00893,سخان,heater,infra_water,heater,single_word,sakhkhan,sakhkhan|chauffe eau|sa55an,,sakhkhan|chauffe eau|sa55an,3,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00894,نقطة,drop,infra_water,leak,single_word,n2ta,n2ta|no2ta,,n2ta|no2ta,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00895,تنقيط,dripping,infra_water,leak,single_word,tan2it,tan2it|tanqit,,tan2it|tanqit,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00896,تسريب,leak,infra_water,leak,single_word,tasrib,tesrib,tasrib,tesrib|tasrib,1,1,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00897,كلس,limescale,infra_water,limescale,single_word,keles,kils,keles,kils|keles,1,1,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00898,عداد,meter,infra_water,meter,single_word,3addad,,3addad|compteur,3addad|compteur,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00899,أنبوب,pipe,infra_water,pipe,single_word,anboub,anboob,anboub|anbob,anboob|anboub|anbob,1,2,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00900,ماسورة,pipe,infra_water,pipe,single_word,masoura,masoura|masoora|masora,anboub|anbob,masoura|masoora|masora|anboub|anbob,3,2,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00901,ضغط,pressure,infra_water,pressure,single_word,daghet,,daghet|daght,daghet|daght,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00902,مضخة,pump,infra_water,pump,single_word,madde,madde,pompe|pump,madde|pompe|pump,1,2,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00903,ماتور,motor/pump,infra_water,pump,single_word,motor,,motor|moteur,motor|moteur,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00904,بومبا,pump,infra_water,pump,single_word,pompe,,pompe|pump,pompe|pump,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00905,كلس,limescale,infra_water,quality,single_word,keles,,keles,keles,0,1,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00906,نزيز,seepage,infra_water,seepage,single_word,nazz,naziz,nazz,naziz|nazz,1,1,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00907,مجارير,sewers,infra_water,sewer,single_word,majari,majari|mjarir,,majari|mjarir,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00908,مجرور,sewer,infra_water,sewer,single_word,majour,,majour|majrour|major|majror,majour|majrour|major|majror,0,4,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00909,مجرور,sewer line,infra_water,sewer,single_word,majrour,,majrour|majour|majror|major,majrour|majour|majror|major,0,4,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00910,صرف,drainage/sewage,infra_water,sewer,single_word,sarf,sarf,,sarf,1,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00911,بئر,well,infra_water,source,single_word,bir,,bir|beer,bir|beer,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00912,نبع,spring/source,infra_water,source,single_word,nabe3,nabe3,,nabe3,1,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00913,بركة,puddle,infra_water,standing_water,single_word,berke,,berke|birke,berke|birke,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00914,مستنقع,stagnant water,infra_water,standing_water,single_word,mostanqa3,,mostanqa3|mustanqa3,mostanqa3|mustanqa3,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00915,خزان,tank,infra_water,tank,single_word,5azzan,5azzan|khazzan,,5azzan|khazzan,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00916,حنفية,tap/faucet,infra_water,tap,single_word,7anafiyye,7anafiyye|robineh|hanafiyye|robine,,7anafiyye|robineh|hanafiyye|robine,4,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00917,صنبور,faucet,infra_water,tap,single_word,sanbour,sanbour|sambour|sanbor|sambor,,sanbour|sambour|sanbor|sambor,4,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00918,محبس,valve,infra_water,valve,single_word,ma7bas,ma7bas|mahbas,,ma7bas|mahbas,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00919,مي,water,infra_water,water,single_word,may,may|mey|maye,,may|mey|maye,3,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00920,مياه,water plural/formal,infra_water,water,single_word,miyyeh,miyyeh|miyah,,miyyeh|miyah,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00921,صهريج,water truck/tanker,infra_water,water_truck,single_word,sehrij,sehrij|sahreij|tanker,,sehrij|sahreij|tanker,3,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00922,بئر,well,infra_water,well,single_word,bir,bi2r,bir|beer,bi2r|bir|beer,1,2,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
