term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v10_safe_unique_variants_pipe,v10_reliable_alt_review_variants_pipe,v10_context_only_variants_pipe,v10_operational_variants_pipe,v10_component_tokens_pipe,v10_safe_unique_count,v10_reliable_alt_count,v10_context_only_count,v10_total_variant_count,v10_trust_class,v10_reliability_score,v10_merge_target,v10_eval_bucket,v10_required_gates_pipe,v10_required_reviewer_count,v10_min_examples_before_promotion,v10_direct_use_now,v10_normalization_now,v10_oov_suppression_now,v10_routing_now,v10_severity_now,source_basis,source_urls,review_status,reviewer_id,must_not_auto_promote,lineage,notes,v10_policy,created_at_utc,v10_primary_variants_pipe,v10_reliable_alt_variants_pipe,v10_all_variants_pipe
ARZ-V10-00021,بعدها موجودة,still exists feminine,protected_combo,complaint_status,single_word,ba3da mawjoude,,,ba3da mawjoude,ba3da mawjoude,ba3da|mawjoude,0,0,1,1,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ba3da mawjoude,,ba3da mawjoude
ARZ-V10-00022,بعدو موجود,still exists masculine,protected_combo,complaint_status,single_word,ba3do mawjoud,,,ba3do mawjoud,ba3do mawjoud,ba3do|mawjoud,0,0,1,1,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ba3do mawjoud,,ba3do mawjoud
ARZ-V10-00023,ما في حل,no solution,protected_combo,complaint_status,single_word,ma fi 7all,,,ma fi 7all|mafi 7all,ma fi 7all|mafi 7all,ma|fi|7all|mafi,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ma fi 7all,,ma fi 7all|mafi 7all
ARZ-V10-00024,على أساس,supposedly/based on,protected_combo,discourse,single_word,3a ases,,,3a ases|3al ases,3a ases|3al ases,3a|ases|3al,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,v10_high_confidence_addition,v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,3a ases|3al ases,,3a ases|3al ases
ARZ-V10-00025,نفس المشكلة,same problem,protected_combo,duplicate_signal,protected_phrase,nafs l mashkle,,,nafs l mashkle|nafs l meshkle,nafs l mashkle|nafs l meshkle,nafs|l|mashkle|meshkle,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 protected high-confidence phrase; keep as context-only while individual component tokens remain separate.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,nafs l mashkle|nafs l meshkle,,nafs l mashkle|nafs l meshkle
ARZ-V10-00026,رجعت المشكلة,problem came back,protected_combo,duplicate_signal,protected_phrase,rje3et l mashkle,,,rje3et l mashkle|rji3it l meshkle,rje3et l mashkle|rji3it l meshkle,rje3et|l|mashkle|rji3it|meshkle,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,rje3et l mashkle,,rje3et l mashkle|rji3it l meshkle
ARZ-V10-00027,صارلها,it has been feminine,protected_combo,duration,single_word,sar la,,,sar la|sarla,sar la|sarla,sar|la|sarla,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,sar la,,sar la|sarla
ARZ-V10-00028,صارلو,it has been,protected_combo,duration,single_word,sar lo,,,sar lo|sarlo,sar lo|sarlo,sar|lo|sarlo,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,sar lo,,sar lo|sarlo
ARZ-V10-00029,ضو طافي,light off,protected_combo,electricity_phrase,protected_phrase,daw tefi,,,daw tefi|dow matfe,daw tefi|dow matfe,daw|tefi|dow|matfe,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 protected high-confidence phrase; keep as context-only while individual component tokens remain separate.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,daw tefi,,daw tefi|dow matfe
ARZ-V10-00030,كهربا قاطعة,power out,protected_combo,electricity_phrase,protected_phrase,kahraba 2at3a,,,kahraba 2at3a|kahraba at3a,kahraba 2at3a|kahraba at3a,kahraba|2at3a|at3a,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 protected high-confidence phrase; keep as context-only while individual component tokens remain separate.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,kahraba 2at3a|kahraba at3a,,kahraba 2at3a|kahraba at3a
ARZ-V10-00031,سلك مكشوف,exposed wire,protected_combo,electricity_phrase,protected_phrase,selk makshouf,,,selk makshouf|silk mkashaf|selk makshof|silk makshouf,selk makshouf|silk mkashaf|selk makshof|silk makshouf,selk|makshouf|silk|mkashaf|makshof,0,0,4,4,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 protected high-confidence phrase; keep as context-only while individual component tokens remain separate.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,selk makshouf|silk makshouf,,selk makshouf|silk makshouf|silk mkashaf|selk makshof
ARZ-V10-00032,دفاع مدني,civil defense,protected_combo,emergency,single_word,difa3 madane,,,difa3 madane|defense civile,difa3 madane|defense civile,difa3|madane|defense|civile,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,v10_high_confidence_addition,v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,difa3 madane|defense civile,,difa3 madane|defense civile
ARZ-V10-00033,صليب أحمر,Red Cross,protected_combo,emergency,single_word,salib a7mar,,,salib a7mar|red cross,salib a7mar|red cross,salib|a7mar|red|cross,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,v10_high_confidence_addition,v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,salib a7mar|red cross,,salib a7mar|red cross
ARZ-V10-00034,عنجد,seriously,protected_combo,emphasis,protected_phrase,3anjad,,,3anjad|3an jad,3anjad|3an jad,3anjad|3an|jad,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,3anjad,,3anjad|3an jad
ARZ-V10-00035,بعتنا لوكيشن,we sent location,protected_combo,evidence_combo,protected_phrase,ba3atna location,,,ba3atna location|ba3atna pin,ba3atna location|ba3atna pin,ba3atna|location|pin,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 protected high-confidence phrase; keep as context-only while individual component tokens remain separate.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ba3atna location|ba3atna pin,,ba3atna location|ba3atna pin
ARZ-V10-00036,في صورة,there is a photo,protected_combo,evidence_combo,protected_phrase,fi soura,,,fi soura|fi photo|fi sora,fi soura|fi photo|fi sora,fi|soura|photo|sora,0,0,3,3,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,fi soura,,fi soura|fi photo|fi sora
ARZ-V10-00037,في فيديو,there is a video,protected_combo,evidence_combo,protected_phrase,fi video,,,fi video,fi video,fi|video,0,0,1,1,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,fi video,,fi video
ARZ-V10-00038,بالوعة مسدودة,blocked drain,protected_combo,flooding_phrase,protected_phrase,balou3a msadoude,,,balou3a msadoude|balo3a msaddade|balo3a msadode,balou3a msadoude|balo3a msaddade|balo3a msadode,balou3a|msadoude|balo3a|msaddade|msadode,0,0,3,3,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 protected high-confidence phrase; keep as context-only while individual component tokens remain separate.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,balou3a msadoude,,balou3a msadoude|balo3a msaddade|balo3a msadode
ARZ-V10-00039,مياه راكدة,stagnant water,protected_combo,flooding_phrase,single_word,may rakde,,,may rakde,may rakde,may|rakde,0,0,1,1,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,may rakde,,may rakde
ARZ-V10-00040,كل مرة,every time,protected_combo,frequency,single_word,kel marra,,,kel marra|kell marra,kel marra|kell marra,kel|marra|kell,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,kel marra,,kel marra|kell marra
ARZ-V10-00041,كل يوم,every day,protected_combo,frequency,protected_phrase,kel yom,,,kel yom|kell yom,kel yom|kell yom,kel|yom|kell,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,kel yom,,kel yom|kell yom
ARZ-V10-00042,كل مرة,every time,protected_combo,frequency_combo,protected_phrase,kel marra,,,kel marra|kell marra,kel marra|kell marra,kel|marra|kell,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,kel marra,,kel marra|kell marra
ARZ-V10-00043,كل يوم,every day,protected_combo,frequency_combo,protected_phrase,kel yom,,,kel yom|kell yom,kel yom|kell yom,kel|yom|kell,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,kel yom,,kel yom|kell yom
ARZ-V10-00044,قدام البيت,in front of house,protected_combo,location_combo,protected_phrase,2oddem l beit,,,2oddem l beit|edem l beit,2oddem l beit|edem l beit,2oddem|l|beit|edem,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,2oddem l beit,,2oddem l beit|edem l beit
ARZ-V10-00045,على الطريق,on the road,protected_combo,location_combo,protected_phrase,3al tari2,,,3al tari2|3a tari2,3al tari2|3a tari2,3al|tari2|3a,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,3al tari2,,3al tari2|3a tari2
ARZ-V10-00046,بنص الطريق,middle of road,protected_combo,location_combo,protected_phrase,bi nos l tari2,,,bi nos l tari2|b nos l tari2,bi nos l tari2|b nos l tari2,bi|nos|l|tari2|b,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,bi nos l tari2,,bi nos l tari2|b nos l tari2
ARZ-V10-00047,ما في,there is no / unavailable,protected_combo,negation_availability,protected_phrase,ma fi,,,ma fi|mafi|ma fe|ma fiy,ma fi|mafi|ma fe|ma fiy,ma|fi|mafi|fe|fiy,0,0,4,4,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ma fi,,ma fi|mafi|ma fe|ma fiy
ARZ-V10-00048,ما حدا,no one,protected_combo,negation_person,protected_phrase,ma 7ada,,,ma 7ada|ma hada,ma 7ada|ma hada,ma|7ada|hada,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ma 7ada,,ma 7ada|ma hada
ARZ-V10-00049,ما عاد,no longer,protected_combo,negation_time,protected_phrase,ma 3ad,,,ma 3ad,ma 3ad,ma|3ad,0,0,1,1,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ma 3ad,,ma 3ad
ARZ-V10-00050,لو سمحت,please,protected_combo,politeness,protected_phrase,law sama7et,,,law sama7et|law samahto,law sama7et|law samahto,law|sama7et|samahto,0,0,2,2,C_PROTECTED_PHRASE_CONTEXT_ONLY,0.86,arabizi_protected_combos,phrase_context_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,law sama7et,,law sama7et|law samahto
