term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v9_entry_granularity,v9_standalone_individual_term,v9_component_tokens_pipe,v9_safe_individual_variants_pipe,v9_context_or_phrase_variants_pipe,v9_operational_variants_pipe,v9_operational_variant_count,v9_positive_context_pipe,v9_negative_context_pipe,v9_merge_target,v9_eval_bucket,v9_required_reviewer_count,v9_min_examples_before_promotion,v9_native_review_required,v9_second_review_required,v9_direct_use_now,v9_core_promotion_now,v9_notes,v8_safe_unique_variants_pipe,v8_context_only_variants_pipe,v8_all_operational_variants_pipe,v8_safe_unique_count,v8_context_only_count,v8_reliability_score,v8_trust_class,v8_operational_use,v8_direct_match_allowed_now,v8_normalization_allowed_now,v8_oov_suppression_allowed_now,v8_routing_allowed_now,v8_severity_allowed_now,v8_required_positive_context_pipe,v8_blocking_negative_context_pipe,v8_min_evidence_examples_before_promotion,v8_required_reviewer_count,v8_required_gates_pipe,v8_merge_target,v8_oov_action,v8_eval_required,v8_eval_bucket,source_basis,source_urls,review_status,reviewer_id,second_reviewer_required,must_not_auto_promote,lineage,v8_policy_note,created_at_utc
ARZ-V9-00901,تشققات,cracks,infra_roads,road_damage,single_word,sha22,individual_term,TRUE,,,sha22|tasha22o2,sha22|tasha22o2,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,sha22|tasha22o2,sha22|tasha22o2,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00902,حافة,curb/edge,infra_roads,road_edge,single_word,7affe,individual_term,TRUE,,,7affe|haffe,7affe|haffe,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,7affe|haffe,7affe|haffe,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00903,بردورة,curb,infra_roads,road_edge,single_word,bordure,individual_term,TRUE,,bordure|bardoura|bardora,,bordure|bardoura|bardora,3,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,bordure|bardoura|bardora,,bordure|bardoura|bardora,3,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00904,حاجز,barrier,infra_roads,road_obstacle,single_word,7ajez,individual_term,TRUE,,hajez,7ajez,hajez|7ajez,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,hajez,7ajez,hajez|7ajez,1,1,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00905,مخروط,traffic cone,infra_roads,road_obstacle,single_word,makhrout,individual_term,TRUE,,makhrot|ma5rot,makhrout|ma5rout|cone,makhrot|ma5rot|makhrout|ma5rout|cone,5,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,makhrout|ma5rout|cone|makhrot|ma5rot,,makhrout|ma5rout|cone|makhrot|ma5rot,5,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00906,ركام,rubble/debris,infra_roads,road_obstacle,single_word,rkam,individual_term,TRUE,,,rkam|rekam,rkam|rekam,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,rkam|rekam,rkam|rekam,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00907,رصيف,sidewalk,infra_roads,sidewalk,single_word,rasif,individual_term,TRUE,,rasif|rseef|rsif,,rasif|rseef|rsif,3,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,rasif|rseef|rsif,,rasif|rseef|rsif,3,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00908,إشارة سير,traffic signal,infra_roads,signage,single_word,ishara,individual_term,TRUE,,,ishara|eshara,ishara|eshara,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,ishara|eshara,ishara|eshara,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00909,شاخصة,road sign,infra_roads,signage,single_word,shakhse,individual_term,TRUE,,,shakhse|sha5se,shakhse|sha5se,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 high-confidence individual term addition.,shakhse|sha5se,,shakhse|sha5se,2,0,0.86,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,v9_high_confidence_individual_addition,Added in v9 with all production permissions locked false.,2026-05-20T14:37:37Z
ARZ-V9-00910,شاخصة,road sign,infra_roads,signage,single_word,shakhshe,individual_term,TRUE,,shakhshe|sha5she,sha5se|shakhse,shakhshe|sha5she|sha5se|shakhse,4,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,shakhshe|sha5se|sha5she|shakhse,,shakhshe|sha5se|sha5she|shakhse,4,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00911,يافطة,signboard,infra_roads,signage,single_word,yafta,individual_term,TRUE,,yafta,,yafta,1,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,yafta,,yafta,1,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00912,إشارة,traffic light/sign,infra_roads,signal,single_word,ishara,individual_term,TRUE,,,ishara|eshara,ishara|eshara,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,ishara|eshara,ishara|eshara,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00913,مطب,speed bump,infra_roads,speed_bump,single_word,matab,individual_term,TRUE,,,matab|mtabb,matab|mtabb,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,matab|mtabb,matab|mtabb,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00914,عجقة,traffic/crowding,infra_roads,traffic,single_word,3aj2a,individual_term,TRUE,,,3aj2a|3aj2et,3aj2a|3aj2et,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,3aj2a|3aj2et,3aj2a|3aj2et,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00915,حادث,accident,infra_roads,traffic,single_word,7adis,individual_term,TRUE,,7adis|hadis|accident,,7adis|hadis|accident,3,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,7adis|hadis|accident,,7adis|hadis|accident,3,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00916,باص,bus,infra_roads,traffic,single_word,bus,individual_term,TRUE,,,bus|bas,bus|bas,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,bus|bas,bus|bas,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00917,اصطدام,collision,infra_roads,traffic,single_word,istidam,individual_term,TRUE,,istidam|sadem,,istidam|sadem,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,istidam|sadem,,istidam|sadem,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00918,موتسيكل,motorcycle,infra_roads,traffic,single_word,moto,individual_term,TRUE,,,moto|motor,moto|motor,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,moto|motor,moto|motor,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00919,موتو,motorcycle,infra_roads,traffic,single_word,moto,individual_term,TRUE,,,moto,moto,1,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 high-confidence individual term addition.,moto,,moto,1,0,0.86,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,v9_high_confidence_individual_addition,Added in v9 with all production permissions locked false.,2026-05-20T14:37:37Z
ARZ-V9-00920,سيارة,car,infra_roads,traffic,single_word,seyara,individual_term,TRUE,,,seyara|sayara,seyara|sayara,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,seyara|sayara,seyara|sayara,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00921,شاحنة,truck,infra_roads,traffic,single_word,shahne,individual_term,TRUE,,,shahne|truck,shahne|truck,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,shahne|truck,shahne|truck,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
